,xB,Q2,t,phi,deg/rad,value,stat_u,syst_u,col,obs,units,hadron,lepton,E_lepton,E_hadron
1640,0.365,2.35,-0.34,52.09,deg,0.0415,0.0052,0.0092,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1641,0.365,2.35,-0.34,67.09,deg,0.0433,0.0058,0.0051,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1642,0.365,2.35,-0.34,82.12,deg,0.0384,0.0095,0.009,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1643,0.365,2.35,-0.34,97.17,deg,0.022,0.0106,0.0058,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1644,0.365,2.35,-0.34,277.88,deg,0.0278,0.008,0.0103,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1645,0.365,2.35,-0.34,292.91,deg,0.0289,0.0061,0.0027,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1646,0.365,2.35,-0.34,307.91,deg,0.0427,0.0064,0.0107,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1647,0.365,2.35,-0.34,322.88,deg,0.0722,0.0074,0.0062,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1648,0.365,2.35,-0.34,337.78,deg,0.068,0.0066,0.0044,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1649,0.365,2.35,-0.34,352.61,deg,0.0762,0.0069,0.0082,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1650,0.365,2.35,-0.45,7.31,deg,0.08,0.0066,0.0058,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1651,0.365,2.35,-0.45,22.05,deg,0.0637,0.0062,0.0137,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1652,0.365,2.35,-0.45,36.96,deg,0.0497,0.0051,0.0051,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1653,0.365,2.35,-0.45,51.96,deg,0.034,0.0039,0.0037,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1654,0.365,2.35,-0.45,67.0,deg,0.0208,0.0032,0.0038,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1655,0.365,2.35,-0.45,277.95,deg,0.0175,0.0052,0.0066,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1656,0.365,2.35,-0.45,293.0,deg,0.014,0.0036,0.0014,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1657,0.365,2.35,-0.45,308.04,deg,0.0376,0.0052,0.0076,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1658,0.365,2.35,-0.45,323.04,deg,0.0541,0.0051,0.0055,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1659,0.365,2.35,-0.45,337.95,deg,0.0703,0.0054,0.0047,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1660,0.365,2.35,-0.45,352.69,deg,0.0787,0.0057,0.0062,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1661,0.364,2.97,-0.2,7.46,deg,0.0971,0.0149,0.0221,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1662,0.364,2.97,-0.2,22.4,deg,0.0833,0.0136,0.0054,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1663,0.364,2.97,-0.2,37.35,deg,0.0628,0.0104,0.0087,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1664,0.364,2.97,-0.2,52.32,deg,0.0704,0.0105,0.0131,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1665,0.364,2.97,-0.2,67.31,deg,0.0751,0.0119,0.0085,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1666,0.364,2.97,-0.2,82.31,deg,0.0664,0.0126,0.0113,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1667,0.364,2.97,-0.2,97.32,deg,0.0468,0.0124,0.0142,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1668,0.364,2.97,-0.2,112.34,deg,0.0538,0.0151,0.0125,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1669,0.364,2.97,-0.2,127.37,deg,0.033,0.0153,0.0115,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1670,0.364,2.97,-0.2,247.66,deg,0.039,0.0122,0.004,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1671,0.364,2.97,-0.2,262.68,deg,0.0739,0.0138,0.01,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1672,0.364,2.97,-0.2,277.69,deg,0.0693,0.0135,0.0138,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1673,0.364,2.97,-0.2,292.69,deg,0.0715,0.013,0.0092,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1674,0.364,2.97,-0.2,307.68,deg,0.0799,0.0125,0.0189,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1675,0.364,2.97,-0.2,322.65,deg,0.1113,0.014,0.0119,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1676,0.364,2.97,-0.2,337.6,deg,0.106,0.0135,0.0169,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1677,0.364,2.97,-0.2,352.54,deg,0.1418,0.0169,0.0086,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1678,0.365,2.97,-0.26,7.44,deg,0.1149,0.0112,0.016,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1679,0.365,2.97,-0.26,22.39,deg,0.104,0.0105,0.0088,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1680,0.365,2.97,-0.26,37.23,deg,0.1053,0.0095,0.0112,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1681,0.365,2.97,-0.26,52.19,deg,0.0695,0.0076,0.0052,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1682,0.365,2.97,-0.26,67.19,deg,0.0732,0.0097,0.0225,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1683,0.365,2.97,-0.26,82.21,deg,0.0395,0.007,0.0052,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1684,0.365,2.97,-0.26,97.24,deg,0.039,0.0065,0.0064,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1685,0.365,2.97,-0.26,112.28,deg,0.0369,0.0055,0.0034,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1686,0.365,2.97,-0.26,127.32,deg,0.0282,0.0053,0.0033,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1687,0.365,2.97,-0.26,142.37,deg,0.0333,0.0093,0.0057,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1688,0.365,2.97,-0.26,157.42,deg,0.0265,0.0105,0.0072,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1689,0.365,2.97,-0.26,172.48,deg,0.03,0.0141,0.0065,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1690,0.365,2.97,-0.26,202.58,deg,0.0243,0.008,0.009,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1691,0.365,2.97,-0.26,232.68,deg,0.0301,0.0065,0.0035,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1692,0.365,2.97,-0.26,247.72,deg,0.0322,0.0053,0.0026,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1693,0.365,2.97,-0.26,262.76,deg,0.032,0.005,0.0071,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1694,0.365,2.97,-0.26,277.79,deg,0.0527,0.008,0.0034,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1695,0.365,2.97,-0.26,292.81,deg,0.0633,0.0097,0.0118,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1696,0.365,2.97,-0.26,307.81,deg,0.0847,0.0109,0.0072,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1697,0.365,2.97,-0.26,322.77,deg,0.1058,0.0096,0.0076,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1698,0.365,2.97,-0.26,337.61,deg,0.1255,0.01,0.0175,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1699,0.365,2.97,-0.26,352.56,deg,0.1404,0.0117,0.0084,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1700,0.365,2.97,-0.34,7.48,deg,0.1472,0.0116,0.0208,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1701,0.365,2.97,-0.34,22.49,deg,0.1167,0.0097,0.0079,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1702,0.365,2.97,-0.34,37.22,deg,0.0785,0.0069,0.0072,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1703,0.365,2.97,-0.34,52.07,deg,0.06,0.0057,0.0082,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1704,0.365,2.97,-0.34,67.1,deg,0.0427,0.0054,0.006,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1705,0.365,2.97,-0.34,82.14,deg,0.0398,0.0066,0.0068,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1706,0.365,2.97,-0.34,97.19,deg,0.028,0.0051,0.0021,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1707,0.365,2.97,-0.34,112.24,deg,0.0232,0.0035,0.0023,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1708,0.365,2.97,-0.34,127.3,deg,0.0165,0.0034,0.004,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1709,0.365,2.97,-0.34,142.35,deg,0.0102,0.0033,0.0038,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1710,0.365,2.97,-0.34,157.41,deg,0.0098,0.0038,0.0025,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1711,0.365,2.97,-0.34,172.47,deg,0.0112,0.0044,0.0042,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1712,0.365,2.97,-0.34,187.53,deg,0.0088,0.004,0.005,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1713,0.365,2.97,-0.34,202.59,deg,0.0131,0.0035,0.0072,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1714,0.365,2.97,-0.34,217.65,deg,0.0137,0.0033,0.0021,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1715,0.365,2.97,-0.34,232.7,deg,0.0164,0.0037,0.0043,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1716,0.365,2.97,-0.34,247.76,deg,0.014,0.0031,0.002,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1717,0.365,2.97,-0.34,262.81,deg,0.0243,0.004,0.0058,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1718,0.365,2.97,-0.34,277.86,deg,0.0318,0.0053,0.0035,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1719,0.365,2.97,-0.34,292.9,deg,0.0362,0.0057,0.0043,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1720,0.365,2.97,-0.34,307.93,deg,0.0663,0.0074,0.0057,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1721,0.365,2.97,-0.34,322.78,deg,0.0909,0.0073,0.0146,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1722,0.365,2.97,-0.34,337.51,deg,0.1219,0.0085,0.0114,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1723,0.365,2.97,-0.34,352.52,deg,0.1358,0.0101,0.0082,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1724,0.365,2.97,-0.45,7.76,deg,0.1401,0.0113,0.0096,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1725,0.365,2.97,-0.45,22.66,deg,0.105,0.0086,0.0086,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1726,0.365,2.97,-0.45,37.33,deg,0.0576,0.005,0.0073,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1727,0.365,2.97,-0.45,51.94,deg,0.0462,0.0042,0.0058,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1728,0.365,2.97,-0.45,67.01,deg,0.0288,0.0036,0.002,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1729,0.365,2.97,-0.45,82.08,deg,0.0162,0.0034,0.0026,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1730,0.365,2.97,-0.45,97.15,deg,0.0184,0.0037,0.002,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1731,0.365,2.97,-0.45,112.22,deg,0.013,0.0023,0.0019,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1732,0.365,2.97,-0.45,127.28,deg,0.0126,0.0029,0.002,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1733,0.365,2.97,-0.45,157.42,deg,0.0108,0.0038,0.0022,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1734,0.365,2.97,-0.45,172.49,deg,0.0053,0.0027,0.0029,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1735,0.365,2.97,-0.45,187.51,deg,0.0045,0.0024,0.0012,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1736,0.365,2.97,-0.45,202.58,deg,0.0073,0.0025,0.0015,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1737,0.365,2.97,-0.45,217.67,deg,0.0082,0.0022,0.0026,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1738,0.365,2.97,-0.45,232.72,deg,0.011,0.0029,0.0022,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1739,0.365,2.97,-0.45,247.78,deg,0.0122,0.0026,0.0029,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1740,0.365,2.97,-0.45,262.85,deg,0.0135,0.0027,0.0017,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1741,0.365,2.97,-0.45,277.92,deg,0.0179,0.0029,0.0021,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1742,0.365,2.97,-0.45,292.99,deg,0.0233,0.0035,0.0035,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1743,0.365,2.97,-0.45,308.06,deg,0.0475,0.0051,0.0075,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1744,0.365,2.97,-0.45,322.67,deg,0.065,0.0053,0.0055,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1745,0.365,2.97,-0.45,337.34,deg,0.1181,0.0074,0.0072,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1746,0.365,2.97,-0.45,352.24,deg,0.1786,0.0112,0.0108,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1747,0.393,2.44,-0.21,22.44,deg,0.0358,0.018,0.0136,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1748,0.393,2.44,-0.21,37.41,deg,0.0451,0.0186,0.022,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1749,0.393,2.44,-0.21,52.39,deg,0.0622,0.0227,0.0249,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1750,0.393,2.44,-0.21,307.61,deg,0.0308,0.0141,0.008,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1751,0.393,2.44,-0.21,322.59,deg,0.0439,0.017,0.0068,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1752,0.393,2.44,-0.21,337.56,deg,0.0488,0.015,0.0086,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1753,0.393,2.44,-0.21,352.52,deg,0.0671,0.0217,0.0223,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1754,0.4,2.48,-0.26,7.46,deg,0.0479,0.0078,0.0044,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1755,0.4,2.48,-0.26,22.38,deg,0.0454,0.0079,0.005,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1756,0.4,2.48,-0.26,37.32,deg,0.044,0.0077,0.005,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1757,0.4,2.48,-0.26,52.29,deg,0.0389,0.0071,0.0042,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1758,0.4,2.48,-0.26,67.27,deg,0.0337,0.0076,0.0115,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1759,0.4,2.48,-0.26,262.71,deg,0.0182,0.0085,0.0036,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1760,0.4,2.48,-0.26,277.73,deg,0.0222,0.0093,0.0044,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1761,0.4,2.48,-0.26,292.73,deg,0.0284,0.0089,0.0038,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1762,0.4,2.48,-0.26,307.71,deg,0.0309,0.0071,0.0075,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1763,0.4,2.48,-0.26,322.68,deg,0.0405,0.0064,0.0093,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1764,0.4,2.48,-0.26,337.62,deg,0.0523,0.0066,0.0037,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1765,0.4,2.48,-0.26,352.54,deg,0.0418,0.006,0.0031,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1766,0.399,2.48,-0.34,7.42,deg,0.0434,0.0054,0.0071,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1767,0.399,2.48,-0.34,22.29,deg,0.0517,0.0063,0.0102,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1768,0.399,2.48,-0.34,37.21,deg,0.0379,0.0049,0.0038,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1769,0.399,2.48,-0.34,52.17,deg,0.0369,0.0047,0.0032,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1770,0.399,2.48,-0.34,67.16,deg,0.0208,0.0043,0.0064,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1771,0.399,2.48,-0.34,82.18,deg,0.0253,0.0083,0.01,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1772,0.399,2.48,-0.34,292.84,deg,0.0286,0.0072,0.0057,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1773,0.399,2.48,-0.34,307.83,deg,0.031,0.0052,0.0047,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1774,0.399,2.48,-0.34,322.79,deg,0.0504,0.0054,0.0051,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1775,0.399,2.48,-0.34,337.71,deg,0.0536,0.0052,0.0053,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1776,0.399,2.48,-0.34,352.58,deg,0.0542,0.0053,0.0038,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1777,0.399,2.48,-0.45,7.37,deg,0.0425,0.0041,0.004,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1778,0.399,2.48,-0.45,22.16,deg,0.0353,0.004,0.0071,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1779,0.399,2.48,-0.45,37.06,deg,0.0236,0.003,0.0067,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1780,0.399,2.48,-0.45,52.04,deg,0.0217,0.0027,0.004,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1781,0.399,2.48,-0.45,67.06,deg,0.0201,0.0033,0.0022,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1782,0.399,2.48,-0.45,292.94,deg,0.0168,0.004,0.0023,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1783,0.399,2.48,-0.45,307.96,deg,0.0212,0.0032,0.0041,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1784,0.399,2.48,-0.45,322.94,deg,0.0277,0.0031,0.0034,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1785,0.399,2.48,-0.45,337.84,deg,0.0387,0.0034,0.0034,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1786,0.399,2.48,-0.45,352.63,deg,0.0414,0.0034,0.0027,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1787,0.391,3.12,-0.21,7.48,deg,0.049,0.0145,0.005,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1788,0.391,3.12,-0.21,22.45,deg,0.0769,0.0211,0.0197,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1789,0.391,3.12,-0.21,37.42,deg,0.0602,0.0165,0.0102,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1790,0.391,3.12,-0.21,52.4,deg,0.0365,0.0131,0.0109,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1791,0.391,3.12,-0.21,67.39,deg,0.0853,0.0238,0.0167,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1792,0.391,3.12,-0.21,82.39,deg,0.076,0.0282,0.0286,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1793,0.391,3.12,-0.21,292.61,deg,0.0711,0.0247,0.0157,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1794,0.391,3.12,-0.21,307.6,deg,0.0786,0.0211,0.0313,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1795,0.391,3.12,-0.21,322.58,deg,0.064,0.0159,0.0146,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1796,0.391,3.12,-0.21,337.55,deg,0.0651,0.0157,0.019,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1797,0.391,3.12,-0.21,352.52,deg,0.0836,0.0195,0.0438,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1798,0.399,3.18,-0.26,7.46,deg,0.045,0.0063,0.0052,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1799,0.399,3.18,-0.26,22.38,deg,0.0512,0.007,0.0048,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1800,0.399,3.18,-0.26,37.33,deg,0.0536,0.0066,0.0041,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1801,0.399,3.18,-0.26,52.3,deg,0.0399,0.0053,0.0065,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1802,0.399,3.18,-0.26,67.29,deg,0.0379,0.0051,0.0044,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1803,0.399,3.18,-0.26,82.29,deg,0.033,0.0055,0.0021,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1804,0.399,3.18,-0.26,97.31,deg,0.0334,0.0064,0.0051,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1805,0.399,3.18,-0.26,232.63,deg,0.0316,0.0119,0.018,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1806,0.399,3.18,-0.26,247.66,deg,0.0291,0.0068,0.0056,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1807,0.399,3.18,-0.26,262.69,deg,0.023,0.0049,0.0045,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1808,0.399,3.18,-0.26,277.71,deg,0.0285,0.0054,0.005,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1809,0.399,3.18,-0.26,292.71,deg,0.0296,0.0052,0.0042,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1810,0.399,3.18,-0.26,307.7,deg,0.0478,0.0065,0.0106,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1811,0.399,3.18,-0.26,322.67,deg,0.0494,0.006,0.0047,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1812,0.399,3.18,-0.26,337.62,deg,0.0582,0.0063,0.0091,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1813,0.399,3.18,-0.26,352.54,deg,0.0588,0.0068,0.0039,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1814,0.4,3.18,-0.34,7.46,deg,0.0555,0.0056,0.0055,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1815,0.4,3.18,-0.34,22.33,deg,0.0568,0.0059,0.005,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1816,0.4,3.18,-0.34,37.19,deg,0.0469,0.0048,0.0031,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1817,0.4,3.18,-0.34,52.17,deg,0.0397,0.0043,0.0026,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1818,0.4,3.18,-0.34,67.17,deg,0.0359,0.0044,0.0051,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1819,0.4,3.18,-0.34,82.2,deg,0.02,0.0033,0.0016,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1820,0.4,3.18,-0.34,97.23,deg,0.0219,0.0036,0.0037,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1821,0.4,3.18,-0.34,112.27,deg,0.0125,0.0025,0.0016,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1822,0.4,3.18,-0.34,127.32,deg,0.0149,0.0031,0.0053,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1823,0.4,3.18,-0.34,157.43,deg,0.0161,0.0084,0.0078,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1824,0.4,3.18,-0.34,202.57,deg,0.0197,0.007,0.0105,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1825,0.4,3.18,-0.34,217.63,deg,0.0157,0.0046,0.0012,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1826,0.4,3.18,-0.34,232.68,deg,0.014,0.0039,0.0066,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1827,0.4,3.18,-0.34,247.73,deg,0.0157,0.0027,0.0027,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
1828,0.4,3.18,-0.34,262.77,deg,0.0215,0.0029,0.004,CLAS,d4SigUU,nb/GeV4,p,e-,5.75,0.9382720882
