,xB,t,Q2,phi,deg/rad,obs,value,units,stat_u,syst_u,col,lepton,E_lepton,hadron,E_hadron
821,0.498,-0.855603945,7.1,82.5,deg,d4SigUU,0.000533,pb GeV^-4,0.00004,+0.000016/-0.000019,Hall A,e-,10.99,p,0.93827208816
822,0.498,-0.855603945,7.1,97.5,deg,d4SigUU,0.000417,pb GeV^-4,0.000035,+0.000024/-0.000024,Hall A,e-,10.99,p,0.93827208816
823,0.498,-0.855603945,7.1,112.5,deg,d4SigUU,0.000324,pb GeV^-4,0.000028,+0.000014/-0.000022,Hall A,e-,10.99,p,0.93827208816
824,0.498,-0.855603945,7.1,127.5,deg,d4SigUU,0.000291,pb GeV^-4,0.000025,+0.000013/-0.000013,Hall A,e-,10.99,p,0.93827208816
825,0.498,-0.855603945,7.1,142.5,deg,d4SigUU,0.000321,pb GeV^-4,0.000026,+0.000014/-0.000014,Hall A,e-,10.99,p,0.93827208816
826,0.498,-0.855603945,7.1,157.5,deg,d4SigUU,0.000316,pb GeV^-4,0.000027,+0.000014/-0.000014,Hall A,e-,10.99,p,0.93827208816
827,0.498,-0.855603945,7.1,172.5,deg,d4SigUU,0.000347,pb GeV^-4,0.000029,+0.000014/-0.000014,Hall A,e-,10.99,p,0.93827208816
828,0.498,-0.855603945,7.1,187.5,deg,d4SigUU,0.000362,pb GeV^-4,0.000032,+0.000011/-0.000023,Hall A,e-,10.99,p,0.93827208816
829,0.498,-0.855603945,7.1,202.5,deg,d4SigUU,0.000384,pb GeV^-4,0.000031,+0.000015/-0.000015,Hall A,e-,10.99,p,0.93827208816
830,0.498,-0.855603945,7.1,217.5,deg,d4SigUU,0.00035,pb GeV^-4,0.000028,+0.000014/-0.000014,Hall A,e-,10.99,p,0.93827208816
831,0.498,-0.855603945,7.1,232.5,deg,d4SigUU,0.000406,pb GeV^-4,0.00003,+0.000016/-0.000016,Hall A,e-,10.99,p,0.93827208816
832,0.498,-0.855603945,7.1,247.5,deg,d4SigUU,0.000453,pb GeV^-4,0.000034,+0.000017/-0.000017,Hall A,e-,10.99,p,0.93827208816
833,0.498,-0.855603945,7.1,262.5,deg,d4SigUU,0.000531,pb GeV^-4,0.000039,+0.000019/-0.000034,Hall A,e-,10.99,p,0.93827208816
834,0.498,-0.855603945,7.1,277.5,deg,d4SigUU,0.000495,pb GeV^-4,0.000041,+0.000025/-0.000018,Hall A,e-,10.99,p,0.93827208816
835,0.498,-0.855603945,7.1,292.5,deg,d4SigUU,0.000548,pb GeV^-4,0.00005,+0.000034/-0.000034,Hall A,e-,10.99,p,0.93827208816
836,0.498,-0.855603945,7.1,307.5,deg,d4SigUU,0.000621,pb GeV^-4,0.000098,+0.000027/-0.000027,Hall A,e-,10.99,p,0.93827208816
837,0.498,-0.855603945,7.1,322.5,deg,d4SigUU,0.000516,pb GeV^-4,0.00025,+0.000072/-0.000072,Hall A,e-,10.99,p,0.93827208816
838,0.498,-0.855603945,7.1,337.5,deg,d4SigUU,0.00105,pb GeV^-4,0.0013,+0.000240/-0.000180,Hall A,e-,10.99,p,0.93827208816
839,0.498,-0.855603945,7.1,352.5,deg,d4SigUU,-0.000108,pb GeV^-4,0.00067,+0.000020/-0.000030,Hall A,e-,10.99,p,0.93827208816
840,0.61,-0.7645125183,5.6,7.5,deg,d4SigUU,0.000715,pb GeV^-4,0.000039,+0.000030/-0.000024,Hall A,e-,8.52,p,0.93827208816
841,0.61,-0.7645125183,5.6,22.5,deg,d4SigUU,0.000712,pb GeV^-4,0.000038,+0.000023/-0.000027,Hall A,e-,8.52,p,0.93827208816
842,0.61,-0.7645125183,5.6,37.5,deg,d4SigUU,0.000642,pb GeV^-4,0.000037,+0.000026/-0.000021,Hall A,e-,8.52,p,0.93827208816
843,0.61,-0.7645125183,5.6,52.5,deg,d4SigUU,0.000638,pb GeV^-4,0.000037,+0.000026/-0.000019,Hall A,e-,8.52,p,0.93827208816
844,0.61,-0.7645125183,5.6,67.5,deg,d4SigUU,0.000676,pb GeV^-4,0.000037,+0.000022/-0.000028,Hall A,e-,8.52,p,0.93827208816
845,0.61,-0.7645125183,5.6,82.5,deg,d4SigUU,0.000632,pb GeV^-4,0.000036,+0.000028/-0.000024,Hall A,e-,8.52,p,0.93827208816
846,0.61,-0.7645125183,5.6,97.5,deg,d4SigUU,0.000587,pb GeV^-4,0.000035,+0.000022/-0.000022,Hall A,e-,8.52,p,0.93827208816
847,0.61,-0.7645125183,5.6,112.5,deg,d4SigUU,0.000559,pb GeV^-4,0.000035,+0.000020/-0.000019,Hall A,e-,8.52,p,0.93827208816
848,0.61,-0.7645125183,5.6,127.5,deg,d4SigUU,0.000574,pb GeV^-4,0.000035,+0.000019/-0.000019,Hall A,e-,8.52,p,0.93827208816
849,0.61,-0.7645125183,5.6,142.5,deg,d4SigUU,0.000547,pb GeV^-4,0.000035,+0.000018/-0.000032,Hall A,e-,8.52,p,0.93827208816
850,0.61,-0.7645125183,5.6,157.5,deg,d4SigUU,0.000553,pb GeV^-4,0.000035,+0.000017/-0.000033,Hall A,e-,8.52,p,0.93827208816
851,0.61,-0.7645125183,5.6,172.5,deg,d4SigUU,0.000556,pb GeV^-4,0.000035,+0.000028/-0.000021,Hall A,e-,8.52,p,0.93827208816
852,0.61,-0.7645125183,5.6,187.5,deg,d4SigUU,0.000581,pb GeV^-4,0.000036,+0.000027/-0.000021,Hall A,e-,8.52,p,0.93827208816
853,0.61,-0.7645125183,5.6,202.5,deg,d4SigUU,0.00057,pb GeV^-4,0.000036,+0.000029/-0.000019,Hall A,e-,8.52,p,0.93827208816
854,0.61,-0.7645125183,5.6,217.5,deg,d4SigUU,0.000564,pb GeV^-4,0.000037,+0.000027/-0.000027,Hall A,e-,8.52,p,0.93827208816
855,0.61,-0.7645125183,5.6,232.5,deg,d4SigUU,0.000577,pb GeV^-4,0.000038,+0.000018/-0.000024,Hall A,e-,8.52,p,0.93827208816
856,0.61,-0.7645125183,5.6,247.5,deg,d4SigUU,0.000608,pb GeV^-4,0.000038,+0.000019/-0.000022,Hall A,e-,8.52,p,0.93827208816
857,0.61,-0.7645125183,5.6,262.5,deg,d4SigUU,0.000708,pb GeV^-4,0.00004,+0.000025/-0.000022,Hall A,e-,8.52,p,0.93827208816
858,0.61,-0.7645125183,5.6,277.5,deg,d4SigUU,0.000652,pb GeV^-4,0.000038,+0.000020/-0.000050,Hall A,e-,8.52,p,0.93827208816
859,0.61,-0.7645125183,5.6,292.5,deg,d4SigUU,0.000681,pb GeV^-4,0.000038,+0.000025/-0.000022,Hall A,e-,8.52,p,0.93827208816
860,0.61,-0.7645125183,5.6,307.5,deg,d4SigUU,0.000752,pb GeV^-4,0.000039,+0.000029/-0.000024,Hall A,e-,8.52,p,0.93827208816
861,0.61,-0.7645125183,5.6,322.5,deg,d4SigUU,0.000727,pb GeV^-4,0.000038,+0.000024/-0.000031,Hall A,e-,8.52,p,0.93827208816
862,0.61,-0.7645125183,5.6,337.5,deg,d4SigUU,0.000761,pb GeV^-4,0.000039,+0.000023/-0.000041,Hall A,e-,8.52,p,0.93827208816
863,0.61,-0.7645125183,5.6,352.5,deg,d4SigUU,0.000743,pb GeV^-4,0.00004,+0.000030/-0.000041,Hall A,e-,8.52,p,0.93827208816
864,0.612,-0.9041981662,5.62,7.5,deg,d4SigUU,0.000514,pb GeV^-4,0.000042,+0.000029/-0.000020,Hall A,e-,8.52,p,0.93827208816
865,0.612,-0.9041981662,5.62,22.5,deg,d4SigUU,0.000497,pb GeV^-4,0.000039,+0.000029/-0.000019,Hall A,e-,8.52,p,0.93827208816
866,0.612,-0.9041981662,5.62,37.5,deg,d4SigUU,0.000495,pb GeV^-4,0.000036,+0.000015/-0.000033,Hall A,e-,8.52,p,0.93827208816
867,0.612,-0.9041981662,5.62,52.5,deg,d4SigUU,0.000528,pb GeV^-4,0.000035,+0.000018/-0.000023,Hall A,e-,8.52,p,0.93827208816
868,0.612,-0.9041981662,5.62,67.5,deg,d4SigUU,0.00049,pb GeV^-4,0.000034,+0.000017/-0.000020,Hall A,e-,8.52,p,0.93827208816
869,0.612,-0.9041981662,5.62,82.5,deg,d4SigUU,0.000531,pb GeV^-4,0.000035,+0.000016/-0.000029,Hall A,e-,8.52,p,0.93827208816
870,0.612,-0.9041981662,5.62,97.5,deg,d4SigUU,0.000436,pb GeV^-4,0.000033,+0.000014/-0.000015,Hall A,e-,8.52,p,0.93827208816
871,0.612,-0.9041981662,5.62,112.5,deg,d4SigUU,0.000413,pb GeV^-4,0.000032,+0.000024/-0.000012,Hall A,e-,8.52,p,0.93827208816
872,0.612,-0.9041981662,5.62,127.5,deg,d4SigUU,0.000394,pb GeV^-4,0.000032,+0.000014/-0.000015,Hall A,e-,8.52,p,0.93827208816
873,0.612,-0.9041981662,5.62,142.5,deg,d4SigUU,0.000393,pb GeV^-4,0.000032,+0.000015/-0.000015,Hall A,e-,8.52,p,0.93827208816
874,0.612,-0.9041981662,5.62,157.5,deg,d4SigUU,0.000431,pb GeV^-4,0.000033,+0.000025/-0.000019,Hall A,e-,8.52,p,0.93827208816
875,0.612,-0.9041981662,5.62,172.5,deg,d4SigUU,0.00035,pb GeV^-4,0.000032,+0.000028/-0.000011,Hall A,e-,8.52,p,0.93827208816
876,0.612,-0.9041981662,5.62,187.5,deg,d4SigUU,0.000399,pb GeV^-4,0.000034,+0.000056/-0.000014,Hall A,e-,8.52,p,0.93827208816
877,0.612,-0.9041981662,5.62,202.5,deg,d4SigUU,0.000437,pb GeV^-4,0.000035,+0.000013/-0.000022,Hall A,e-,8.52,p,0.93827208816
878,0.612,-0.9041981662,5.62,217.5,deg,d4SigUU,0.000446,pb GeV^-4,0.000036,+0.000025/-0.000019,Hall A,e-,8.52,p,0.93827208816
879,0.612,-0.9041981662,5.62,232.5,deg,d4SigUU,0.000498,pb GeV^-4,0.000039,+0.000028/-0.000023,Hall A,e-,8.52,p,0.93827208816
880,0.612,-0.9041981662,5.62,247.5,deg,d4SigUU,0.000549,pb GeV^-4,0.000041,+0.000020/-0.000016,Hall A,e-,8.52,p,0.93827208816
881,0.612,-0.9041981662,5.62,262.5,deg,d4SigUU,0.000559,pb GeV^-4,0.000041,+0.000017/-0.000026,Hall A,e-,8.52,p,0.93827208816
882,0.612,-0.9041981662,5.62,277.5,deg,d4SigUU,0.00054,pb GeV^-4,0.000038,+0.000016/-0.000019,Hall A,e-,8.52,p,0.93827208816
883,0.612,-0.9041981662,5.62,292.5,deg,d4SigUU,0.000591,pb GeV^-4,0.000039,+0.000021/-0.000025,Hall A,e-,8.52,p,0.93827208816
884,0.612,-0.9041981662,5.62,307.5,deg,d4SigUU,0.000576,pb GeV^-4,0.000037,+0.000020/-0.000022,Hall A,e-,8.52,p,0.93827208816
885,0.612,-0.9041981662,5.62,322.5,deg,d4SigUU,0.000593,pb GeV^-4,0.000037,+0.000020/-0.000022,Hall A,e-,8.52,p,0.93827208816
886,0.612,-0.9041981662,5.62,337.5,deg,d4SigUU,0.000609,pb GeV^-4,0.000041,+0.000019/-0.000020,Hall A,e-,8.52,p,0.93827208816
887,0.612,-0.9041981662,5.62,352.5,deg,d4SigUU,0.000549,pb GeV^-4,0.000043,+0.000018/-0.000032,Hall A,e-,8.52,p,0.93827208816
888,0.615,-1.048202246,5.64,7.5,deg,d4SigUU,0.000483,pb GeV^-4,0.00007,+0.000022/-0.000048,Hall A,e-,8.52,p,0.93827208816
889,0.615,-1.048202246,5.64,22.5,deg,d4SigUU,0.000372,pb GeV^-4,0.000052,+0.000033/-0.000035,Hall A,e-,8.52,p,0.93827208816
890,0.615,-1.048202246,5.64,37.5,deg,d4SigUU,0.000387,pb GeV^-4,0.000042,+0.000028/-0.000013,Hall A,e-,8.52,p,0.93827208816
891,0.615,-1.048202246,5.64,52.5,deg,d4SigUU,0.000377,pb GeV^-4,0.000035,+0.000038/-0.000013,Hall A,e-,8.52,p,0.93827208816
892,0.615,-1.048202246,5.64,67.5,deg,d4SigUU,0.000455,pb GeV^-4,0.000035,+0.000016/-0.000029,Hall A,e-,8.52,p,0.93827208816
893,0.615,-1.048202246,5.64,82.5,deg,d4SigUU,0.000393,pb GeV^-4,0.000034,+0.000012/-0.000016,Hall A,e-,8.52,p,0.93827208816
894,0.615,-1.048202246,5.64,97.5,deg,d4SigUU,0.000411,pb GeV^-4,0.000034,+0.000024/-0.000015,Hall A,e-,8.52,p,0.93827208816
895,0.615,-1.048202246,5.64,112.5,deg,d4SigUU,0.000377,pb GeV^-4,0.000033,+0.000012/-0.000014,Hall A,e-,8.52,p,0.93827208816
896,0.615,-1.048202246,5.64,127.5,deg,d4SigUU,0.000354,pb GeV^-4,0.000032,+0.000023/-0.000011,Hall A,e-,8.52,p,0.93827208816
897,0.615,-1.048202246,5.64,142.5,deg,d4SigUU,0.000356,pb GeV^-4,0.000032,+0.000019/-0.000016,Hall A,e-,8.52,p,0.93827208816
898,0.615,-1.048202246,5.64,157.5,deg,d4SigUU,0.000358,pb GeV^-4,0.000032,+0.000011/-0.000020,Hall A,e-,8.52,p,0.93827208816
899,0.615,-1.048202246,5.64,172.5,deg,d4SigUU,0.000349,pb GeV^-4,0.000034,+0.000012/-0.000011,Hall A,e-,8.52,p,0.93827208816
900,0.615,-1.048202246,5.64,187.5,deg,d4SigUU,0.000404,pb GeV^-4,0.000036,+0.000015/-0.000019,Hall A,e-,8.52,p,0.93827208816
901,0.615,-1.048202246,5.64,202.5,deg,d4SigUU,0.000395,pb GeV^-4,0.000036,+0.000012/-0.000021,Hall A,e-,8.52,p,0.93827208816
902,0.615,-1.048202246,5.64,217.5,deg,d4SigUU,0.000439,pb GeV^-4,0.000038,+0.000017/-0.000015,Hall A,e-,8.52,p,0.93827208816
903,0.615,-1.048202246,5.64,232.5,deg,d4SigUU,0.000487,pb GeV^-4,0.00004,+0.000018/-0.000017,Hall A,e-,8.52,p,0.93827208816
904,0.615,-1.048202246,5.64,247.5,deg,d4SigUU,0.000474,pb GeV^-4,0.000042,+0.000014/-0.000034,Hall A,e-,8.52,p,0.93827208816
905,0.615,-1.048202246,5.64,262.5,deg,d4SigUU,0.000469,pb GeV^-4,0.000042,+0.000028/-0.000017,Hall A,e-,8.52,p,0.93827208816
906,0.615,-1.048202246,5.64,277.5,deg,d4SigUU,0.000503,pb GeV^-4,0.000041,+0.000019/-0.000025,Hall A,e-,8.52,p,0.93827208816
907,0.615,-1.048202246,5.64,292.5,deg,d4SigUU,0.000421,pb GeV^-4,0.000037,+0.000032/-0.000015,Hall A,e-,8.52,p,0.93827208816
908,0.615,-1.048202246,5.64,307.5,deg,d4SigUU,0.000444,pb GeV^-4,0.000037,+0.000018/-0.000016,Hall A,e-,8.52,p,0.93827208816
909,0.615,-1.048202246,5.64,322.5,deg,d4SigUU,0.000399,pb GeV^-4,0.000043,+0.000034/-0.000014,Hall A,e-,8.52,p,0.93827208816
910,0.615,-1.048202246,5.64,337.5,deg,d4SigUU,0.00047,pb GeV^-4,0.000055,+0.000030/-0.000018,Hall A,e-,8.52,p,0.93827208816
911,0.615,-1.048202246,5.64,352.5,deg,d4SigUU,0.000511,pb GeV^-4,0.00007,+0.000059/-0.000018,Hall A,e-,8.52,p,0.93827208816
912,0.617,-1.189556038,5.65,7.5,deg,d4SigUU,0.000268,pb GeV^-4,0.00013,+0.000055/-0.000044,Hall A,e-,8.52,p,0.93827208816
913,0.617,-1.189556038,5.65,22.5,deg,d4SigUU,0.000315,pb GeV^-4,0.000088,+0.000032/-0.000027,Hall A,e-,8.52,p,0.93827208816
914,0.617,-1.189556038,5.65,37.5,deg,d4SigUU,0.000392,pb GeV^-4,0.000056,+0.000019/-0.000021,Hall A,e-,8.52,p,0.93827208816
915,0.617,-1.189556038,5.65,52.5,deg,d4SigUU,0.000367,pb GeV^-4,0.00004,+0.000052/-0.000012,Hall A,e-,8.52,p,0.93827208816
916,0.617,-1.189556038,5.65,67.5,deg,d4SigUU,0.000248,pb GeV^-4,0.000033,+0.000029/-0.000007,Hall A,e-,8.52,p,0.93827208816
917,0.617,-1.189556038,5.65,82.5,deg,d4SigUU,0.000275,pb GeV^-4,0.000033,+0.000041/-0.000014,Hall A,e-,8.52,p,0.93827208816
918,0.617,-1.189556038,5.65,97.5,deg,d4SigUU,0.000302,pb GeV^-4,0.000032,+0.000018/-0.000014,Hall A,e-,8.52,p,0.93827208816
919,0.617,-1.189556038,5.65,112.5,deg,d4SigUU,0.000283,pb GeV^-4,0.000031,+0.000017/-0.000009,Hall A,e-,8.52,p,0.93827208816
920,0.617,-1.189556038,5.65,127.5,deg,d4SigUU,0.000275,pb GeV^-4,0.00003,+0.000008/-0.000018,Hall A,e-,8.52,p,0.93827208816
921,0.617,-1.189556038,5.65,142.5,deg,d4SigUU,0.00033,pb GeV^-4,0.000033,+0.000010/-0.000020,Hall A,e-,8.52,p,0.93827208816
922,0.617,-1.189556038,5.65,157.5,deg,d4SigUU,0.000331,pb GeV^-4,0.000034,+0.000010/-0.000016,Hall A,e-,8.52,p,0.93827208816
923,0.617,-1.189556038,5.65,172.5,deg,d4SigUU,0.00038,pb GeV^-4,0.000036,+0.000023/-0.000014,Hall A,e-,8.52,p,0.93827208816
924,0.617,-1.189556038,5.65,187.5,deg,d4SigUU,0.000342,pb GeV^-4,0.000036,+0.000016/-0.000014,Hall A,e-,8.52,p,0.93827208816
925,0.617,-1.189556038,5.65,202.5,deg,d4SigUU,0.00032,pb GeV^-4,0.000036,+0.000020/-0.000015,Hall A,e-,8.52,p,0.93827208816
926,0.617,-1.189556038,5.65,217.5,deg,d4SigUU,0.000424,pb GeV^-4,0.000039,+0.000015/-0.000036,Hall A,e-,8.52,p,0.93827208816
927,0.617,-1.189556038,5.65,232.5,deg,d4SigUU,0.000381,pb GeV^-4,0.000038,+0.000025/-0.000020,Hall A,e-,8.52,p,0.93827208816
928,0.617,-1.189556038,5.65,247.5,deg,d4SigUU,0.000374,pb GeV^-4,0.000041,+0.000021/-0.000015,Hall A,e-,8.52,p,0.93827208816
929,0.617,-1.189556038,5.65,262.5,deg,d4SigUU,0.000441,pb GeV^-4,0.000043,+0.000022/-0.000014,Hall A,e-,8.52,p,0.93827208816
930,0.617,-1.189556038,5.65,277.5,deg,d4SigUU,0.000422,pb GeV^-4,0.00004,+0.000042/-0.000014,Hall A,e-,8.52,p,0.93827208816
931,0.617,-1.189556038,5.65,292.5,deg,d4SigUU,0.000407,pb GeV^-4,0.000039,+0.000020/-0.000017,Hall A,e-,8.52,p,0.93827208816
932,0.617,-1.189556038,5.65,307.5,deg,d4SigUU,0.000384,pb GeV^-4,0.000042,+0.000046/-0.000012,Hall A,e-,8.52,p,0.93827208816
933,0.617,-1.189556038,5.65,322.5,deg,d4SigUU,0.000382,pb GeV^-4,0.000053,+0.000011/-0.000026,Hall A,e-,8.52,p,0.93827208816
934,0.617,-1.189556038,5.65,337.5,deg,d4SigUU,0.000335,pb GeV^-4,0.000089,+0.000056/-0.000011,Hall A,e-,8.52,p,0.93827208816
935,0.617,-1.189556038,5.65,352.5,deg,d4SigUU,0.000535,pb GeV^-4,0.00014,+0.000096/-0.000026,Hall A,e-,8.52,p,0.93827208816
936,0.616,-1.373196788,5.66,7.5,deg,d4SigUU,0.00084,pb GeV^-4,0.00036,+0.000025/-0.000250,Hall A,e-,8.52,p,0.93827208816
937,0.616,-1.373196788,5.66,22.5,deg,d4SigUU,0.000489,pb GeV^-4,0.00016,+0.000067/-0.000063,Hall A,e-,8.52,p,0.93827208816
938,0.616,-1.373196788,5.66,37.5,deg,d4SigUU,0.000231,pb GeV^-4,0.000064,+0.000021/-0.000038,Hall A,e-,8.52,p,0.93827208816
939,0.616,-1.373196788,5.66,52.5,deg,d4SigUU,0.000194,pb GeV^-4,0.000038,+0.000018/-0.000006,Hall A,e-,8.52,p,0.93827208816
940,0.616,-1.373196788,5.66,67.5,deg,d4SigUU,0.000286,pb GeV^-4,0.000032,+0.000020/-0.000009,Hall A,e-,8.52,p,0.93827208816
941,0.616,-1.373196788,5.66,82.5,deg,d4SigUU,0.000289,pb GeV^-4,0.000029,+0.000027/-0.000009,Hall A,e-,8.52,p,0.93827208816
942,0.616,-1.373196788,5.66,97.5,deg,d4SigUU,0.000256,pb GeV^-4,0.000027,+0.000013/-0.000014,Hall A,e-,8.52,p,0.93827208816
943,0.616,-1.373196788,5.66,112.5,deg,d4SigUU,0.00023,pb GeV^-4,0.000024,+0.000010/-0.000013,Hall A,e-,8.52,p,0.93827208816
944,0.616,-1.373196788,5.66,127.5,deg,d4SigUU,0.000225,pb GeV^-4,0.000024,+0.000016/-0.000007,Hall A,e-,8.52,p,0.93827208816
945,0.616,-1.373196788,5.66,142.5,deg,d4SigUU,0.000312,pb GeV^-4,0.000027,+0.000011/-0.000026,Hall A,e-,8.52,p,0.93827208816
946,0.616,-1.373196788,5.66,157.5,deg,d4SigUU,0.000332,pb GeV^-4,0.000029,+0.000010/-0.000029,Hall A,e-,8.52,p,0.93827208816
947,0.616,-1.373196788,5.66,172.5,deg,d4SigUU,0.000347,pb GeV^-4,0.00003,+0.000014/-0.000015,Hall A,e-,8.52,p,0.93827208816
948,0.616,-1.373196788,5.66,187.5,deg,d4SigUU,0.000295,pb GeV^-4,0.000028,+0.000032/-0.000009,Hall A,e-,8.52,p,0.93827208816
949,0.616,-1.373196788,5.66,202.5,deg,d4SigUU,0.000298,pb GeV^-4,0.000028,+0.000014/-0.000022,Hall A,e-,8.52,p,0.93827208816
950,0.616,-1.373196788,5.66,217.5,deg,d4SigUU,0.000354,pb GeV^-4,0.000028,+0.000015/-0.000016,Hall A,e-,8.52,p,0.93827208816
951,0.616,-1.373196788,5.66,232.5,deg,d4SigUU,0.000306,pb GeV^-4,0.000028,+0.000020/-0.000014,Hall A,e-,8.52,p,0.93827208816
952,0.616,-1.373196788,5.66,247.5,deg,d4SigUU,0.000379,pb GeV^-4,0.000032,+0.000016/-0.000016,Hall A,e-,8.52,p,0.93827208816
953,0.616,-1.373196788,5.66,262.5,deg,d4SigUU,0.000357,pb GeV^-4,0.000035,+0.000014/-0.000012,Hall A,e-,8.52,p,0.93827208816
954,0.616,-1.373196788,5.66,277.5,deg,d4SigUU,0.000352,pb GeV^-4,0.000034,+0.000015/-0.000024,Hall A,e-,8.52,p,0.93827208816
955,0.616,-1.373196788,5.66,292.5,deg,d4SigUU,0.00032,pb GeV^-4,0.000033,+0.000010/-0.000013,Hall A,e-,8.52,p,0.93827208816
956,0.616,-1.373196788,5.66,307.5,deg,d4SigUU,0.000319,pb GeV^-4,0.000042,+0.000012/-0.000037,Hall A,e-,8.52,p,0.93827208816
957,0.616,-1.373196788,5.66,322.5,deg,d4SigUU,0.000244,pb GeV^-4,0.00007,+0.000025/-0.000011,Hall A,e-,8.52,p,0.93827208816
958,0.616,-1.373196788,5.66,337.5,deg,d4SigUU,0.000376,pb GeV^-4,0.00016,+0.000042/-0.000043,Hall A,e-,8.52,p,0.93827208816
959,0.616,-1.373196788,5.66,352.5,deg,d4SigUU,0.000375,pb GeV^-4,0.00038,+0.000076/-0.000075,Hall A,e-,8.52,p,0.93827208816
960,0.608,-0.791098708,8.44,7.5,deg,d4SigUU,0.000382,pb GeV^-4,0.00002,+0.000014/-0.000012,Hall A,e-,10.59,p,0.93827208816
961,0.608,-0.791098708,8.44,22.5,deg,d4SigUU,0.000385,pb GeV^-4,0.00002,+0.000015/-0.000013,Hall A,e-,10.59,p,0.93827208816
962,0.608,-0.791098708,8.44,37.5,deg,d4SigUU,0.000333,pb GeV^-4,0.000018,+0.000011/-0.000011,Hall A,e-,10.59,p,0.93827208816
963,0.608,-0.791098708,8.44,52.5,deg,d4SigUU,0.000371,pb GeV^-4,0.000019,+0.000015/-0.000017,Hall A,e-,10.59,p,0.93827208816
964,0.608,-0.791098708,8.44,67.5,deg,d4SigUU,0.000357,pb GeV^-4,0.000018,+0.000015/-0.000012,Hall A,e-,10.59,p,0.93827208816
965,0.608,-0.791098708,8.44,82.5,deg,d4SigUU,0.000335,pb GeV^-4,0.000018,+0.000012/-0.000013,Hall A,e-,10.59,p,0.93827208816
966,0.608,-0.791098708,8.44,97.5,deg,d4SigUU,0.000323,pb GeV^-4,0.000017,+0.000010/-0.000016,Hall A,e-,10.59,p,0.93827208816
967,0.608,-0.791098708,8.44,112.5,deg,d4SigUU,0.00031,pb GeV^-4,0.000017,+0.000010/-0.000009,Hall A,e-,10.59,p,0.93827208816
968,0.608,-0.791098708,8.44,127.5,deg,d4SigUU,0.000274,pb GeV^-4,0.000016,+0.000015/-0.000010,Hall A,e-,10.59,p,0.93827208816
969,0.608,-0.791098708,8.44,142.5,deg,d4SigUU,0.00028,pb GeV^-4,0.000017,+0.000012/-0.000011,Hall A,e-,10.59,p,0.93827208816
970,0.608,-0.791098708,8.44,157.5,deg,d4SigUU,0.000284,pb GeV^-4,0.000016,+0.000010/-0.000012,Hall A,e-,10.59,p,0.93827208816
971,0.608,-0.791098708,8.44,172.5,deg,d4SigUU,0.00028,pb GeV^-4,0.000016,+0.000010/-0.000009,Hall A,e-,10.59,p,0.93827208816
972,0.608,-0.791098708,8.44,187.5,deg,d4SigUU,0.000266,pb GeV^-4,0.000016,+0.000014/-0.000008,Hall A,e-,10.59,p,0.93827208816
973,0.608,-0.791098708,8.44,202.5,deg,d4SigUU,0.00029,pb GeV^-4,0.000016,+0.000010/-0.000010,Hall A,e-,10.59,p,0.93827208816
974,0.608,-0.791098708,8.44,217.5,deg,d4SigUU,0.000313,pb GeV^-4,0.000017,+0.000009/-0.000011,Hall A,e-,10.59,p,0.93827208816
975,0.608,-0.791098708,8.44,232.5,deg,d4SigUU,0.00032,pb GeV^-4,0.000017,+0.000022/-0.000012,Hall A,e-,10.59,p,0.93827208816
976,0.608,-0.791098708,8.44,247.5,deg,d4SigUU,0.000329,pb GeV^-4,0.000018,+0.000016/-0.000011,Hall A,e-,10.59,p,0.93827208816
977,0.608,-0.791098708,8.44,262.5,deg,d4SigUU,0.000321,pb GeV^-4,0.000018,+0.000010/-0.000015,Hall A,e-,10.59,p,0.93827208816
978,0.608,-0.791098708,8.44,277.5,deg,d4SigUU,0.000328,pb GeV^-4,0.000018,+0.000016/-0.000012,Hall A,e-,10.59,p,0.93827208816
979,0.608,-0.791098708,8.44,292.5,deg,d4SigUU,0.000381,pb GeV^-4,0.000019,+0.000013/-0.000017,Hall A,e-,10.59,p,0.93827208816
980,0.608,-0.791098708,8.44,307.5,deg,d4SigUU,0.00038,pb GeV^-4,0.000019,+0.000014/-0.000012,Hall A,e-,10.59,p,0.93827208816
981,0.608,-0.791098708,8.44,322.5,deg,d4SigUU,0.000414,pb GeV^-4,0.00002,+0.000020/-0.000013,Hall A,e-,10.59,p,0.93827208816
982,0.608,-0.791098708,8.44,337.5,deg,d4SigUU,0.000377,pb GeV^-4,0.00002,+0.000017/-0.000012,Hall A,e-,10.59,p,0.93827208816
983,0.608,-0.791098708,8.44,352.5,deg,d4SigUU,0.000393,pb GeV^-4,0.00002,+0.000015/-0.000013,Hall A,e-,10.59,p,0.93827208816
984,0.609,-0.912035491,8.45,7.5,deg,d4SigUU,0.000342,pb GeV^-4,0.000023,+0.000012/-0.000013,Hall A,e-,10.59,p,0.93827208816
985,0.609,-0.912035491,8.45,22.5,deg,d4SigUU,0.000305,pb GeV^-4,0.000021,+0.000016/-0.000013,Hall A,e-,10.59,p,0.93827208816
986,0.609,-0.912035491,8.45,37.5,deg,d4SigUU,0.000284,pb GeV^-4,0.000019,+0.000011/-0.000009,Hall A,e-,10.59,p,0.93827208816
987,0.609,-0.912035491,8.45,52.5,deg,d4SigUU,0.000283,pb GeV^-4,0.000018,+0.000010/-0.000009,Hall A,e-,10.59,p,0.93827208816
