,Unnamed: 0,xB,t,Q2,phi,deg/rad,obs,value,units,stat_u,syst_u,col,lepton,E_lepton,hadron,E_hadron
645,645,0.483,-0.0882,5.34,322.5,deg,deltad4SigLU,-0.000335,nb GeV^-4,0.00024,+0.000032/-0.000190,Hall A,e-,8.85,p,0.93827208816
646,646,0.483,-0.0882,5.34,337.5,deg,deltad4SigLU,-0.00028,nb GeV^-4,0.00022,+0.000071/-0.000110,Hall A,e-,8.85,p,0.93827208816
647,647,0.483,-0.0882,5.34,352.5,deg,deltad4SigLU,0.000129,nb GeV^-4,0.00021,+0.000090/-0.000230,Hall A,e-,8.85,p,0.93827208816
648,648,0.485,-0.147,5.36,7.5,deg,deltad4SigLU,-6.36e-05,nb GeV^-4,0.00062,+0.000330/-0.000210,Hall A,e-,8.85,p,0.93827208816
649,649,0.485,-0.147,5.36,22.5,deg,deltad4SigLU,0.000597,nb GeV^-4,0.00049,+0.000063/-0.000160,Hall A,e-,8.85,p,0.93827208816
650,650,0.485,-0.147,5.36,37.5,deg,deltad4SigLU,0.000385,nb GeV^-4,0.00039,+0.000170/-0.000130,Hall A,e-,8.85,p,0.93827208816
651,651,0.485,-0.147,5.36,52.5,deg,deltad4SigLU,0.00129,nb GeV^-4,0.00031,+0.000057/-0.000099,Hall A,e-,8.85,p,0.93827208816
652,652,0.485,-0.147,5.36,67.5,deg,deltad4SigLU,0.00125,nb GeV^-4,0.00027,+0.000089/-0.000064,Hall A,e-,8.85,p,0.93827208816
653,653,0.485,-0.147,5.36,82.5,deg,deltad4SigLU,7.61e-05,nb GeV^-4,0.00024,+0.000090/-0.000070,Hall A,e-,8.85,p,0.93827208816
654,654,0.485,-0.147,5.36,97.5,deg,deltad4SigLU,0.000371,nb GeV^-4,0.00024,+0.000140/-0.000061,Hall A,e-,8.85,p,0.93827208816
655,655,0.485,-0.147,5.36,112.5,deg,deltad4SigLU,0.000445,nb GeV^-4,0.00022,+0.000062/-0.000052,Hall A,e-,8.85,p,0.93827208816
656,656,0.485,-0.147,5.36,127.5,deg,deltad4SigLU,-3.89e-05,nb GeV^-4,0.00018,+0.000080/-0.000050,Hall A,e-,8.85,p,0.93827208816
657,657,0.485,-0.147,5.36,142.5,deg,deltad4SigLU,0.000185,nb GeV^-4,0.00017,+0.000170/-0.000031,Hall A,e-,8.85,p,0.93827208816
658,658,0.485,-0.147,5.36,157.5,deg,deltad4SigLU,3.57e-05,nb GeV^-4,0.00017,+0.000070/-0.000010,Hall A,e-,8.85,p,0.93827208816
659,659,0.485,-0.147,5.36,172.5,deg,deltad4SigLU,0.000213,nb GeV^-4,0.00016,+0.000060/-0.000021,Hall A,e-,8.85,p,0.93827208816
660,660,0.485,-0.147,5.36,187.5,deg,deltad4SigLU,-0.000338,nb GeV^-4,0.00017,+0.000023/-0.000081,Hall A,e-,8.85,p,0.93827208816
661,661,0.485,-0.147,5.36,202.5,deg,deltad4SigLU,-9.49e-05,nb GeV^-4,0.00017,+0.000040/-0.000050,Hall A,e-,8.85,p,0.93827208816
662,662,0.485,-0.147,5.36,217.5,deg,deltad4SigLU,-0.000133,nb GeV^-4,0.00018,+0.000070/-0.000030,Hall A,e-,8.85,p,0.93827208816
663,663,0.485,-0.147,5.36,232.5,deg,deltad4SigLU,-0.000598,nb GeV^-4,0.00021,+0.000036/-0.000120,Hall A,e-,8.85,p,0.93827208816
664,664,0.485,-0.147,5.36,247.5,deg,deltad4SigLU,-0.000362,nb GeV^-4,0.00022,+0.000071/-0.000051,Hall A,e-,8.85,p,0.93827208816
665,665,0.485,-0.147,5.36,262.5,deg,deltad4SigLU,-0.000481,nb GeV^-4,0.00026,+0.000130/-0.000110,Hall A,e-,8.85,p,0.93827208816
666,666,0.485,-0.147,5.36,277.5,deg,deltad4SigLU,-0.000719,nb GeV^-4,0.00029,+0.000093/-0.000270,Hall A,e-,8.85,p,0.93827208816
667,667,0.485,-0.147,5.36,292.5,deg,deltad4SigLU,-0.000943,nb GeV^-4,0.0003,+0.000095/-0.000076,Hall A,e-,8.85,p,0.93827208816
668,668,0.485,-0.147,5.36,307.5,deg,deltad4SigLU,-0.00144,nb GeV^-4,0.00034,+0.000076/-0.000100,Hall A,e-,8.85,p,0.93827208816
669,669,0.485,-0.147,5.36,322.5,deg,deltad4SigLU,-0.000731,nb GeV^-4,0.00043,+0.000083/-0.000100,Hall A,e-,8.85,p,0.93827208816
670,670,0.485,-0.147,5.36,337.5,deg,deltad4SigLU,0.000325,nb GeV^-4,0.00051,+0.000160/-0.000140,Hall A,e-,8.85,p,0.93827208816
671,671,0.485,-0.147,5.36,352.5,deg,deltad4SigLU,-7.88e-05,nb GeV^-4,0.0006,+0.000060/-0.000090,Hall A,e-,8.85,p,0.93827208816
672,672,0.486,-0.206,5.37,7.5,deg,deltad4SigLU,0.00013,nb GeV^-4,0.00089,+0.000170/-0.000240,Hall A,e-,8.85,p,0.93827208816
673,673,0.486,-0.206,5.37,22.5,deg,deltad4SigLU,-0.000158,nb GeV^-4,0.00057,+0.000140/-0.000240,Hall A,e-,8.85,p,0.93827208816
674,674,0.486,-0.206,5.37,37.5,deg,deltad4SigLU,0.000908,nb GeV^-4,0.00042,+0.000076/-0.000300,Hall A,e-,8.85,p,0.93827208816
675,675,0.486,-0.206,5.37,52.5,deg,deltad4SigLU,0.000813,nb GeV^-4,0.00032,+0.000026/-0.000180,Hall A,e-,8.85,p,0.93827208816
676,676,0.486,-0.206,5.37,67.5,deg,deltad4SigLU,0.00115,nb GeV^-4,0.00026,+0.000054/-0.000097,Hall A,e-,8.85,p,0.93827208816
677,677,0.486,-0.206,5.37,82.5,deg,deltad4SigLU,0.00024,nb GeV^-4,0.00024,+0.000100/-0.000070,Hall A,e-,8.85,p,0.93827208816
678,678,0.486,-0.206,5.37,97.5,deg,deltad4SigLU,0.000212,nb GeV^-4,0.00022,+0.000100/-0.000031,Hall A,e-,8.85,p,0.93827208816
679,679,0.486,-0.206,5.37,112.5,deg,deltad4SigLU,0.000354,nb GeV^-4,0.00021,+0.000042/-0.000061,Hall A,e-,8.85,p,0.93827208816
680,680,0.486,-0.206,5.37,127.5,deg,deltad4SigLU,0.000514,nb GeV^-4,0.00022,+0.000053/-0.000072,Hall A,e-,8.85,p,0.93827208816
681,681,0.486,-0.206,5.37,142.5,deg,deltad4SigLU,0.000261,nb GeV^-4,0.0002,+0.000022/-0.000031,Hall A,e-,8.85,p,0.93827208816
682,682,0.486,-0.206,5.37,157.5,deg,deltad4SigLU,-9.3e-05,nb GeV^-4,0.0002,+0.000050/-0.000070,Hall A,e-,8.85,p,0.93827208816
683,683,0.486,-0.206,5.37,172.5,deg,deltad4SigLU,0.000142,nb GeV^-4,0.00022,+0.000021/-0.000120,Hall A,e-,8.85,p,0.93827208816
684,684,0.486,-0.206,5.37,187.5,deg,deltad4SigLU,0.000227,nb GeV^-4,0.00022,+0.000070/-0.000031,Hall A,e-,8.85,p,0.93827208816
685,685,0.486,-0.206,5.37,202.5,deg,deltad4SigLU,-0.000514,nb GeV^-4,0.0002,+0.000140/-0.000053,Hall A,e-,8.85,p,0.93827208816
686,686,0.486,-0.206,5.37,217.5,deg,deltad4SigLU,-0.000558,nb GeV^-4,0.00021,+0.000072/-0.000120,Hall A,e-,8.85,p,0.93827208816
687,687,0.486,-0.206,5.37,232.5,deg,deltad4SigLU,-0.000307,nb GeV^-4,0.00023,+0.000041/-0.000170,Hall A,e-,8.85,p,0.93827208816
688,688,0.486,-0.206,5.37,247.5,deg,deltad4SigLU,-0.000267,nb GeV^-4,0.00022,+0.000013/-0.000140,Hall A,e-,8.85,p,0.93827208816
689,689,0.486,-0.206,5.37,262.5,deg,deltad4SigLU,-0.000603,nb GeV^-4,0.00024,+0.000092/-0.000054,Hall A,e-,8.85,p,0.93827208816
690,690,0.486,-0.206,5.37,277.5,deg,deltad4SigLU,-2.3e-05,nb GeV^-4,0.00025,+0.000010/-0.000150,Hall A,e-,8.85,p,0.93827208816
691,691,0.486,-0.206,5.37,292.5,deg,deltad4SigLU,-0.000381,nb GeV^-4,0.00029,+0.000091/-0.000071,Hall A,e-,8.85,p,0.93827208816
692,692,0.486,-0.206,5.37,307.5,deg,deltad4SigLU,-0.000751,nb GeV^-4,0.00032,+0.000160/-0.000065,Hall A,e-,8.85,p,0.93827208816
693,693,0.486,-0.206,5.37,322.5,deg,deltad4SigLU,-0.000648,nb GeV^-4,0.00044,+0.000190/-0.000230,Hall A,e-,8.85,p,0.93827208816
694,694,0.486,-0.206,5.37,337.5,deg,deltad4SigLU,0.000538,nb GeV^-4,0.00074,+0.000380/-0.000300,Hall A,e-,8.85,p,0.93827208816
695,695,0.486,-0.206,5.37,352.5,deg,deltad4SigLU,-0.00071,nb GeV^-4,0.00088,+0.000560/-0.000120,Hall A,e-,8.85,p,0.93827208816
696,696,0.486,-0.291,5.38,7.5,deg,deltad4SigLU,0.00163,nb GeV^-4,0.0022,+0.000270/-0.000890,Hall A,e-,8.85,p,0.93827208816
697,697,0.486,-0.291,5.38,22.5,deg,deltad4SigLU,0.000116,nb GeV^-4,0.00088,+0.000210/-0.000640,Hall A,e-,8.85,p,0.93827208816
698,698,0.486,-0.291,5.38,37.5,deg,deltad4SigLU,0.000936,nb GeV^-4,0.00042,+0.000036/-0.000170,Hall A,e-,8.85,p,0.93827208816
699,699,0.486,-0.291,5.38,52.5,deg,deltad4SigLU,0.000128,nb GeV^-4,0.00029,+0.000100/-0.000070,Hall A,e-,8.85,p,0.93827208816
700,700,0.486,-0.291,5.38,67.5,deg,deltad4SigLU,0.000818,nb GeV^-4,0.00021,+0.000084/-0.000110,Hall A,e-,8.85,p,0.93827208816
701,701,0.486,-0.291,5.38,82.5,deg,deltad4SigLU,0.000223,nb GeV^-4,0.00018,+0.000100/-0.000051,Hall A,e-,8.85,p,0.93827208816
702,702,0.486,-0.291,5.38,97.5,deg,deltad4SigLU,0.000356,nb GeV^-4,0.00016,+0.000120/-0.000011,Hall A,e-,8.85,p,0.93827208816
703,703,0.486,-0.291,5.38,112.5,deg,deltad4SigLU,1.75e-05,nb GeV^-4,0.00014,+0.000080/-0.000080,Hall A,e-,8.85,p,0.93827208816
704,704,0.486,-0.291,5.38,127.5,deg,deltad4SigLU,0.000122,nb GeV^-4,0.00012,+0.000050/-0.000050,Hall A,e-,8.85,p,0.93827208816
705,705,0.486,-0.291,5.38,142.5,deg,deltad4SigLU,0.000158,nb GeV^-4,0.0001,+0.000011/-0.000040,Hall A,e-,8.85,p,0.93827208816
706,706,0.486,-0.291,5.38,157.5,deg,deltad4SigLU,-7.18e-05,nb GeV^-4,0.00011,+0.000060/-0.000040,Hall A,e-,8.85,p,0.93827208816
707,707,0.486,-0.291,5.38,172.5,deg,deltad4SigLU,-1.53e-05,nb GeV^-4,0.00012,+0.000080/-0.000010,Hall A,e-,8.85,p,0.93827208816
708,708,0.486,-0.291,5.38,187.5,deg,deltad4SigLU,-0.000157,nb GeV^-4,0.00011,+0.000090/-0.000021,Hall A,e-,8.85,p,0.93827208816
709,709,0.486,-0.291,5.38,202.5,deg,deltad4SigLU,-1.7e-05,nb GeV^-4,0.00012,+0.000030/-0.000060,Hall A,e-,8.85,p,0.93827208816
710,710,0.486,-0.291,5.38,217.5,deg,deltad4SigLU,8.49e-06,nb GeV^-4,0.0001,+0.000030/-0.000100,Hall A,e-,8.85,p,0.93827208816
711,711,0.486,-0.291,5.38,232.5,deg,deltad4SigLU,3.22e-05,nb GeV^-4,0.00013,+0.000050/-0.000060,Hall A,e-,8.85,p,0.93827208816
712,712,0.486,-0.291,5.38,247.5,deg,deltad4SigLU,-0.000381,nb GeV^-4,0.00015,+0.000042/-0.000042,Hall A,e-,8.85,p,0.93827208816
713,713,0.486,-0.291,5.38,262.5,deg,deltad4SigLU,-0.000373,nb GeV^-4,0.00017,+0.000023/-0.000042,Hall A,e-,8.85,p,0.93827208816
714,714,0.486,-0.291,5.38,277.5,deg,deltad4SigLU,-0.000645,nb GeV^-4,0.00019,+0.000054/-0.000054,Hall A,e-,8.85,p,0.93827208816
715,715,0.486,-0.291,5.38,292.5,deg,deltad4SigLU,-0.000421,nb GeV^-4,0.00024,+0.000033/-0.000091,Hall A,e-,8.85,p,0.93827208816
716,716,0.486,-0.291,5.38,307.5,deg,deltad4SigLU,-0.000641,nb GeV^-4,0.00031,+0.000120/-0.000045,Hall A,e-,8.85,p,0.93827208816
717,717,0.486,-0.291,5.38,322.5,deg,deltad4SigLU,0.000487,nb GeV^-4,0.00055,+0.000170/-0.000082,Hall A,e-,8.85,p,0.93827208816
718,718,0.486,-0.291,5.38,337.5,deg,deltad4SigLU,0.000297,nb GeV^-4,0.001,+0.000600/-0.000014,Hall A,e-,8.85,p,0.93827208816
719,719,0.486,-0.291,5.38,352.5,deg,deltad4SigLU,0.000858,nb GeV^-4,0.0013,+0.000120/-0.000820,Hall A,e-,8.85,p,0.93827208816
720,720,0.494,-0.043,7.04,7.5,deg,deltad4SigLU,0.000306,nb GeV^-4,0.00014,+0.000071/-0.000022,Hall A,e-,10.99,p,0.93827208816
721,721,0.494,-0.043,7.04,22.5,deg,deltad4SigLU,0.000372,nb GeV^-4,0.00014,+0.000110/-0.000061,Hall A,e-,10.99,p,0.93827208816
722,722,0.494,-0.043,7.04,37.5,deg,deltad4SigLU,0.000282,nb GeV^-4,0.00013,+0.000031/-0.000051,Hall A,e-,10.99,p,0.93827208816
723,723,0.494,-0.043,7.04,52.5,deg,deltad4SigLU,3.32e-05,nb GeV^-4,0.00012,+0.000030/-0.000030,Hall A,e-,10.99,p,0.93827208816
724,724,0.494,-0.043,7.04,67.5,deg,deltad4SigLU,0.00029,nb GeV^-4,0.00011,+0.000022/-0.000031,Hall A,e-,10.99,p,0.93827208816
725,725,0.494,-0.043,7.04,82.5,deg,deltad4SigLU,0.00028,nb GeV^-4,0.00011,+0.000051/-0.000031,Hall A,e-,10.99,p,0.93827208816
726,726,0.494,-0.043,7.04,97.5,deg,deltad4SigLU,0.000249,nb GeV^-4,0.0001,+0.000022/-0.000022,Hall A,e-,10.99,p,0.93827208816
727,727,0.494,-0.043,7.04,112.5,deg,deltad4SigLU,0.000182,nb GeV^-4,9.7e-05,+0.000031/-0.000031,Hall A,e-,10.99,p,0.93827208816
728,728,0.494,-0.043,7.04,127.5,deg,deltad4SigLU,0.000181,nb GeV^-4,0.0001,+0.000040/-0.000031,Hall A,e-,10.99,p,0.93827208816
729,729,0.494,-0.043,7.04,142.5,deg,deltad4SigLU,0.00016,nb GeV^-4,0.0001,+0.000021/-0.000030,Hall A,e-,10.99,p,0.93827208816
730,730,0.494,-0.043,7.04,157.5,deg,deltad4SigLU,0.000236,nb GeV^-4,9.7e-05,+0.000021/-0.000031,Hall A,e-,10.99,p,0.93827208816
731,731,0.494,-0.043,7.04,172.5,deg,deltad4SigLU,-9.04e-05,nb GeV^-4,0.0001,+0.000020/-0.000070,Hall A,e-,10.99,p,0.93827208816
732,732,0.494,-0.043,7.04,187.5,deg,deltad4SigLU,9.73e-05,nb GeV^-4,9.1e-05,+0.000020/-0.000040,Hall A,e-,10.99,p,0.93827208816
733,733,0.494,-0.043,7.04,202.5,deg,deltad4SigLU,-3.8e-05,nb GeV^-4,9.9e-05,+0.000020/-0.000020,Hall A,e-,10.99,p,0.93827208816
734,734,0.494,-0.043,7.04,217.5,deg,deltad4SigLU,-8.54e-05,nb GeV^-4,9.9e-05,+0.000030/-0.000020,Hall A,e-,10.99,p,0.93827208816
735,735,0.494,-0.043,7.04,232.5,deg,deltad4SigLU,-0.000181,nb GeV^-4,0.0001,+0.000012/-0.000031,Hall A,e-,10.99,p,0.93827208816
736,736,0.494,-0.043,7.04,247.5,deg,deltad4SigLU,-0.0001,nb GeV^-4,0.00011,+0.000030/-0.000040,Hall A,e-,10.99,p,0.93827208816
737,737,0.494,-0.043,7.04,262.5,deg,deltad4SigLU,-0.000336,nb GeV^-4,0.00011,+0.000023/-0.000091,Hall A,e-,10.99,p,0.93827208816
738,738,0.494,-0.043,7.04,277.5,deg,deltad4SigLU,-0.000213,nb GeV^-4,0.00011,+0.000021/-0.000050,Hall A,e-,10.99,p,0.93827208816
739,739,0.494,-0.043,7.04,292.5,deg,deltad4SigLU,-8.52e-05,nb GeV^-4,0.00012,+0.000030/-0.000020,Hall A,e-,10.99,p,0.93827208816
740,740,0.494,-0.043,7.04,307.5,deg,deltad4SigLU,-0.000166,nb GeV^-4,0.00012,+0.000050/-0.000030,Hall A,e-,10.99,p,0.93827208816
741,741,0.494,-0.043,7.04,322.5,deg,deltad4SigLU,-0.000361,nb GeV^-4,0.00013,+0.000042/-0.000015,Hall A,e-,10.99,p,0.93827208816
742,742,0.494,-0.043,7.04,337.5,deg,deltad4SigLU,5.2e-05,nb GeV^-4,0.00013,+0.000030/-0.000020,Hall A,e-,10.99,p,0.93827208816
743,743,0.494,-0.043,7.04,352.5,deg,deltad4SigLU,0.000131,nb GeV^-4,0.00014,+0.000050/-0.000011,Hall A,e-,10.99,p,0.93827208816
744,744,0.498,-0.127,7.09,7.5,deg,deltad4SigLU,0.000192,nb GeV^-4,0.0002,+0.000140/-0.000050,Hall A,e-,10.99,p,0.93827208816
745,745,0.498,-0.127,7.09,22.5,deg,deltad4SigLU,0.000413,nb GeV^-4,0.00016,+0.000033/-0.000091,Hall A,e-,10.99,p,0.93827208816
746,746,0.498,-0.127,7.09,37.5,deg,deltad4SigLU,9.87e-05,nb GeV^-4,0.00014,+0.000030/-0.000010,Hall A,e-,10.99,p,0.93827208816
747,747,0.498,-0.127,7.09,52.5,deg,deltad4SigLU,0.000256,nb GeV^-4,0.00012,+0.000061/-0.000051,Hall A,e-,10.99,p,0.93827208816
748,748,0.498,-0.127,7.09,67.5,deg,deltad4SigLU,0.000182,nb GeV^-4,0.0001,+0.000060/-0.000031,Hall A,e-,10.99,p,0.93827208816
749,749,0.498,-0.127,7.09,82.5,deg,deltad4SigLU,0.000278,nb GeV^-4,9.4e-05,+0.000071/-0.000031,Hall A,e-,10.99,p,0.93827208816
750,750,0.498,-0.127,7.09,97.5,deg,deltad4SigLU,0.000289,nb GeV^-4,8.2e-05,+0.000031/-0.000022,Hall A,e-,10.99,p,0.93827208816
751,751,0.498,-0.127,7.09,112.5,deg,deltad4SigLU,0.000282,nb GeV^-4,8.4e-05,+0.000031/-0.000013,Hall A,e-,10.99,p,0.93827208816
752,752,0.498,-0.127,7.09,127.5,deg,deltad4SigLU,5.11e-05,nb GeV^-4,8e-05,+0.000030/-0.000050,Hall A,e-,10.99,p,0.93827208816
753,753,0.498,-0.127,7.09,142.5,deg,deltad4SigLU,0.000172,nb GeV^-4,7.8e-05,+0.000021/-0.000021,Hall A,e-,10.99,p,0.93827208816
754,754,0.498,-0.127,7.09,157.5,deg,deltad4SigLU,0.000163,nb GeV^-4,7.5e-05,+0.000030/-0.000011,Hall A,e-,10.99,p,0.93827208816
755,755,0.498,-0.127,7.09,172.5,deg,deltad4SigLU,0.000117,nb GeV^-4,7.7e-05,+0.000030/-0.000020,Hall A,e-,10.99,p,0.93827208816
756,756,0.498,-0.127,7.09,187.5,deg,deltad4SigLU,-2.15e-05,nb GeV^-4,7.2e-05,+0.000050/-0.000010,Hall A,e-,10.99,p,0.93827208816
757,757,0.498,-0.127,7.09,202.5,deg,deltad4SigLU,-0.000166,nb GeV^-4,7.9e-05,+0.000060/-0.000021,Hall A,e-,10.99,p,0.93827208816
758,758,0.498,-0.127,7.09,217.5,deg,deltad4SigLU,-0.000107,nb GeV^-4,8.5e-05,+0.000020/-0.000040,Hall A,e-,10.99,p,0.93827208816
759,759,0.498,-0.127,7.09,232.5,deg,deltad4SigLU,-0.000206,nb GeV^-4,8.3e-05,+0.000041/-0.000021,Hall A,e-,10.99,p,0.93827208816
760,760,0.498,-0.127,7.09,247.5,deg,deltad4SigLU,-0.00023,nb GeV^-4,9e-05,+0.000031/-0.000031,Hall A,e-,10.99,p,0.93827208816
761,761,0.498,-0.127,7.09,262.5,deg,deltad4SigLU,-0.000197,nb GeV^-4,9.2e-05,+0.000021/-0.000021,Hall A,e-,10.99,p,0.93827208816
762,762,0.498,-0.127,7.09,277.5,deg,deltad4SigLU,-0.000304,nb GeV^-4,9.8e-05,+0.000032/-0.000032,Hall A,e-,10.99,p,0.93827208816
763,763,0.498,-0.127,7.09,292.5,deg,deltad4SigLU,-0.000367,nb GeV^-4,0.0001,+0.000042/-0.000032,Hall A,e-,10.99,p,0.93827208816
764,764,0.498,-0.127,7.09,307.5,deg,deltad4SigLU,-0.00037,nb GeV^-4,0.00012,+0.000042/-0.000032,Hall A,e-,10.99,p,0.93827208816
765,765,0.498,-0.127,7.09,322.5,deg,deltad4SigLU,-0.000125,nb GeV^-4,0.00013,+0.000020/-0.000090,Hall A,e-,10.99,p,0.93827208816
766,766,0.498,-0.127,7.09,337.5,deg,deltad4SigLU,-0.000342,nb GeV^-4,0.00017,+0.000110/-0.000051,Hall A,e-,10.99,p,0.93827208816
767,767,0.498,-0.127,7.09,352.5,deg,deltad4SigLU,-5.32e-05,nb GeV^-4,0.00019,+0.000060/-0.000060,Hall A,e-,10.99,p,0.93827208816
768,768,0.499,-0.212,7.12,7.5,deg,deltad4SigLU,-5.54e-05,nb GeV^-4,0.00033,+0.000040/-0.000080,Hall A,e-,10.99,p,0.93827208816
769,769,0.499,-0.212,7.12,22.5,deg,deltad4SigLU,0.000529,nb GeV^-4,0.00024,+0.000092/-0.000092,Hall A,e-,10.99,p,0.93827208816
770,770,0.499,-0.212,7.12,37.5,deg,deltad4SigLU,-1.09e-05,nb GeV^-4,0.00016,+0.000030/-0.000030,Hall A,e-,10.99,p,0.93827208816
771,771,0.499,-0.212,7.12,52.5,deg,deltad4SigLU,0.000587,nb GeV^-4,0.00012,+0.000063/-0.000072,Hall A,e-,10.99,p,0.93827208816
772,772,0.499,-0.212,7.12,67.5,deg,deltad4SigLU,0.000344,nb GeV^-4,9.2e-05,+0.000032/-0.000023,Hall A,e-,10.99,p,0.93827208816
773,773,0.499,-0.212,7.12,82.5,deg,deltad4SigLU,0.000246,nb GeV^-4,8.4e-05,+0.000041/-0.000021,Hall A,e-,10.99,p,0.93827208816
774,774,0.499,-0.212,7.12,97.5,deg,deltad4SigLU,0.000278,nb GeV^-4,7.6e-05,+0.000013/-0.000022,Hall A,e-,10.99,p,0.93827208816
775,775,0.499,-0.212,7.12,112.5,deg,deltad4SigLU,4.95e-05,nb GeV^-4,6.9e-05,+0.000020/-0.000010,Hall A,e-,10.99,p,0.93827208816
776,776,0.499,-0.212,7.12,127.5,deg,deltad4SigLU,0.000101,nb GeV^-4,6.5e-05,+0.000040/-0.000011,Hall A,e-,10.99,p,0.93827208816
777,777,0.499,-0.212,7.12,142.5,deg,deltad4SigLU,0.000238,nb GeV^-4,6.8e-05,+0.000041/-0.000031,Hall A,e-,10.99,p,0.93827208816
778,778,0.499,-0.212,7.12,157.5,deg,deltad4SigLU,0.000199,nb GeV^-4,6.9e-05,+0.000021/-0.000021,Hall A,e-,10.99,p,0.93827208816
779,779,0.499,-0.212,7.12,172.5,deg,deltad4SigLU,2.26e-05,nb GeV^-4,6.6e-05,+0.000010/-0.000020,Hall A,e-,10.99,p,0.93827208816
780,780,0.499,-0.212,7.12,187.5,deg,deltad4SigLU,-2.58e-05,nb GeV^-4,6.7e-05,+0.000030/-0.000020,Hall A,e-,10.99,p,0.93827208816
781,781,0.499,-0.212,7.12,202.5,deg,deltad4SigLU,-3.09e-06,nb GeV^-4,7.5e-05,+0.000010/-0.000030,Hall A,e-,10.99,p,0.93827208816
782,782,0.499,-0.212,7.12,217.5,deg,deltad4SigLU,-0.000126,nb GeV^-4,6.9e-05,+0.000020/-0.000030,Hall A,e-,10.99,p,0.93827208816
783,783,0.499,-0.212,7.12,232.5,deg,deltad4SigLU,-0.000233,nb GeV^-4,7.8e-05,+0.000031/-0.000041,Hall A,e-,10.99,p,0.93827208816
784,784,0.499,-0.212,7.12,247.5,deg,deltad4SigLU,-0.000178,nb GeV^-4,8e-05,+0.000040/-0.000021,Hall A,e-,10.99,p,0.93827208816
785,785,0.499,-0.212,7.12,262.5,deg,deltad4SigLU,-0.000336,nb GeV^-4,8.6e-05,+0.000015/-0.000015,Hall A,e-,10.99,p,0.93827208816
786,786,0.499,-0.212,7.12,277.5,deg,deltad4SigLU,-0.000216,nb GeV^-4,9.3e-05,+0.000012/-0.000021,Hall A,e-,10.99,p,0.93827208816
787,787,0.499,-0.212,7.12,292.5,deg,deltad4SigLU,-0.000186,nb GeV^-4,9.6e-05,+0.000031/-0.000021,Hall A,e-,10.99,p,0.93827208816
788,788,0.499,-0.212,7.12,307.5,deg,deltad4SigLU,-0.000161,nb GeV^-4,0.00013,+0.000040/-0.000030,Hall A,e-,10.99,p,0.93827208816
789,789,0.499,-0.212,7.12,322.5,deg,deltad4SigLU,-3.32e-05,nb GeV^-4,0.00016,+0.000010/-0.000040,Hall A,e-,10.99,p,0.93827208816
790,790,0.499,-0.212,7.12,337.5,deg,deltad4SigLU,-9.92e-05,nb GeV^-4,0.00022,+0.000100/-0.000030,Hall A,e-,10.99,p,0.93827208816
791,791,0.499,-0.212,7.12,352.5,deg,deltad4SigLU,0.000311,nb GeV^-4,0.0003,+0.000110/-0.000051,Hall A,e-,10.99,p,0.93827208816
792,792,0.499,-0.297,7.11,7.5,deg,deltad4SigLU,-6.32e-05,nb GeV^-4,0.00065,+0.000120/-0.000270,Hall A,e-,10.99,p,0.93827208816
793,793,0.499,-0.297,7.11,22.5,deg,deltad4SigLU,0.000116,nb GeV^-4,0.00041,+0.000120/-0.000100,Hall A,e-,10.99,p,0.93827208816
794,794,0.499,-0.297,7.11,37.5,deg,deltad4SigLU,0.000199,nb GeV^-4,0.00024,+0.000050/-0.000021,Hall A,e-,10.99,p,0.93827208816
795,795,0.499,-0.297,7.11,52.5,deg,deltad4SigLU,0.000169,nb GeV^-4,0.00012,+0.000040/-0.000040,Hall A,e-,10.99,p,0.93827208816
796,796,0.499,-0.297,7.11,67.5,deg,deltad4SigLU,0.000256,nb GeV^-4,8.9e-05,+0.000022/-0.000013,Hall A,e-,10.99,p,0.93827208816
797,797,0.499,-0.297,7.11,82.5,deg,deltad4SigLU,0.000269,nb GeV^-4,8.1e-05,+0.000022/-0.000041,Hall A,e-,10.99,p,0.93827208816
798,798,0.499,-0.297,7.11,97.5,deg,deltad4SigLU,0.000161,nb GeV^-4,7.7e-05,+0.000021/-0.000021,Hall A,e-,10.99,p,0.93827208816
799,799,0.499,-0.297,7.11,112.5,deg,deltad4SigLU,0.000182,nb GeV^-4,6.6e-05,+0.000021/-0.000031,Hall A,e-,10.99,p,0.93827208816
800,800,0.499,-0.297,7.11,127.5,deg,deltad4SigLU,0.000179,nb GeV^-4,6.2e-05,+0.000021/-0.000012,Hall A,e-,10.99,p,0.93827208816
801,801,0.499,-0.297,7.11,142.5,deg,deltad4SigLU,-1.63e-05,nb GeV^-4,5.6e-05,+0.000010/-0.000010,Hall A,e-,10.99,p,0.93827208816
802,802,0.499,-0.297,7.11,157.5,deg,deltad4SigLU,0.000114,nb GeV^-4,5.7e-05,+0.000020/-0.000030,Hall A,e-,10.99,p,0.93827208816
803,803,0.499,-0.297,7.11,172.5,deg,deltad4SigLU,-1.37e-05,nb GeV^-4,5.9e-05,+0.000020/-0.000000,Hall A,e-,10.99,p,0.93827208816
804,804,0.499,-0.297,7.11,187.5,deg,deltad4SigLU,4.58e-05,nb GeV^-4,5.9e-05,+0.000010/-0.000010,Hall A,e-,10.99,p,0.93827208816
805,805,0.499,-0.297,7.11,202.5,deg,deltad4SigLU,3.27e-05,nb GeV^-4,6.1e-05,+0.000010/-0.000020,Hall A,e-,10.99,p,0.93827208816
