xB,t,Q2,phi,deg/rad,bin,obs,value,units,stat_u,syst_u,col,lepton,E_lepton,hadron,E_hadron
0.309,-0.697,2.179,13.5,deg,83,d4SigUU,0.024742,nb GeV^-4,0.0037928,0.011097,CLAS,e-,10.6,p,0.938272088
0.309,-0.697,2.179,142.5,deg,83,d4SigUU,0.0069298,nb GeV^-4,0.0016565,0.0024677,CLAS,e-,10.6,p,0.938272088
0.309,-0.697,2.179,157.5,deg,83,d4SigUU,0.0060479,nb GeV^-4,0.0013766,0.0021297,CLAS,e-,10.6,p,0.938272088
0.309,-0.697,2.179,300.8,deg,83,d4SigUU,0.010906,nb GeV^-4,0.0029312,0.0043804,CLAS,e-,10.6,p,0.938272088
0.308,-0.899,2.174,6.9,deg,84,d4SigUU,0.021881,nb GeV^-4,0.0046277,0.0077635,CLAS,e-,10.6,p,0.938272088
0.308,-0.899,2.174,157.5,deg,84,d4SigUU,0.0045358,nb GeV^-4,0.0012658,0.0019015,CLAS,e-,10.6,p,0.938272088
0.308,-0.899,2.174,323,deg,84,d4SigUU,0.0075767,nb GeV^-4,0.0024466,0.0035024,CLAS,e-,10.6,p,0.938272088
0.308,-0.899,2.174,347.8,deg,84,d4SigUU,0.02228,nb GeV^-4,0.0047895,0.0080203,CLAS,e-,10.6,p,0.938272088
0.305,-0.197,2.891,7.5,deg,85,d4SigUU,0.045468,nb GeV^-4,0.0047654,0.015893,CLAS,e-,10.6,p,0.938272088
0.305,-0.197,2.891,22.4,deg,85,d4SigUU,0.041828,nb GeV^-4,0.0041719,0.015724,CLAS,e-,10.6,p,0.938272088
0.305,-0.197,2.891,37.4,deg,85,d4SigUU,0.026482,nb GeV^-4,0.0033861,0.0089374,CLAS,e-,10.6,p,0.938272088
0.305,-0.197,2.891,52.4,deg,85,d4SigUU,0.029766,nb GeV^-4,0.0053399,0.0098007,CLAS,e-,10.6,p,0.938272088
0.305,-0.197,2.891,74.4,deg,85,d4SigUU,0.028284,nb GeV^-4,0.0065836,0.011255,CLAS,e-,10.6,p,0.938272088
0.305,-0.197,2.891,111.5,deg,85,d4SigUU,0.014465,nb GeV^-4,0.0038208,0.0065919,CLAS,e-,10.6,p,0.938272088
0.305,-0.197,2.891,164.9,deg,85,d4SigUU,0.011055,nb GeV^-4,0.0038725,0.0037542,CLAS,e-,10.6,p,0.938272088
0.305,-0.197,2.891,270.5,deg,85,d4SigUU,0.024402,nb GeV^-4,0.0075465,0.0083458,CLAS,e-,10.6,p,0.938272088
0.305,-0.197,2.891,300.6,deg,85,d4SigUU,0.036859,nb GeV^-4,0.0089102,0.013956,CLAS,e-,10.6,p,0.938272088
0.305,-0.197,2.891,322.6,deg,85,d4SigUU,0.037549,nb GeV^-4,0.0065897,0.013201,CLAS,e-,10.6,p,0.938272088
0.305,-0.197,2.891,337.6,deg,85,d4SigUU,0.044799,nb GeV^-4,0.0057263,0.015766,CLAS,e-,10.6,p,0.938272088
0.305,-0.197,2.891,352.6,deg,85,d4SigUU,0.038675,nb GeV^-4,0.004568,0.014211,CLAS,e-,10.6,p,0.938272088
0.306,-0.319,2.887,7.4,deg,86,d4SigUU,0.031377,nb GeV^-4,0.0022781,0.01065,CLAS,e-,10.6,p,0.938272088
0.306,-0.319,2.887,22.3,deg,86,d4SigUU,0.030228,nb GeV^-4,0.0020695,0.010017,CLAS,e-,10.6,p,0.938272088
0.306,-0.319,2.887,37.3,deg,86,d4SigUU,0.024614,nb GeV^-4,0.0018737,0.0083356,CLAS,e-,10.6,p,0.938272088
0.306,-0.319,2.887,52.3,deg,86,d4SigUU,0.020295,nb GeV^-4,0.0019817,0.0067986,CLAS,e-,10.6,p,0.938272088
0.306,-0.319,2.887,67.3,deg,86,d4SigUU,0.02168,nb GeV^-4,0.0028914,0.0082329,CLAS,e-,10.6,p,0.938272088
0.306,-0.319,2.887,82.3,deg,86,d4SigUU,0.016522,nb GeV^-4,0.0029283,0.0063003,CLAS,e-,10.6,p,0.938272088
0.306,-0.319,2.887,104.5,deg,86,d4SigUU,0.011633,nb GeV^-4,0.0020306,0.0039717,CLAS,e-,10.6,p,0.938272088
0.306,-0.319,2.887,127.4,deg,86,d4SigUU,0.013216,nb GeV^-4,0.0018427,0.0043206,CLAS,e-,10.6,p,0.938272088
0.306,-0.319,2.887,142.4,deg,86,d4SigUU,0.010632,nb GeV^-4,0.0015549,0.0035245,CLAS,e-,10.6,p,0.938272088
0.306,-0.319,2.887,165,deg,86,d4SigUU,0.0074792,nb GeV^-4,0.0012647,0.0024612,CLAS,e-,10.6,p,0.938272088
0.306,-0.319,2.887,187.5,deg,86,d4SigUU,0.0089531,nb GeV^-4,0.0015377,0.0029089,CLAS,e-,10.6,p,0.938272088
0.306,-0.319,2.887,210.1,deg,86,d4SigUU,0.0055493,nb GeV^-4,0.0013001,0.0019012,CLAS,e-,10.6,p,0.938272088
0.306,-0.319,2.887,240.4,deg,86,d4SigUU,0.007306,nb GeV^-4,0.0016347,0.0029253,CLAS,e-,10.6,p,0.938272088
0.306,-0.319,2.887,270.6,deg,86,d4SigUU,0.0092633,nb GeV^-4,0.0031656,0.0040427,CLAS,e-,10.6,p,0.938272088
0.306,-0.319,2.887,300.8,deg,86,d4SigUU,0.018196,nb GeV^-4,0.0033066,0.0066329,CLAS,e-,10.6,p,0.938272088
0.306,-0.319,2.887,322.7,deg,86,d4SigUU,0.022457,nb GeV^-4,0.0031061,0.0081001,CLAS,e-,10.6,p,0.938272088
0.306,-0.319,2.887,337.6,deg,86,d4SigUU,0.028843,nb GeV^-4,0.0026799,0.0098033,CLAS,e-,10.6,p,0.938272088
0.306,-0.319,2.887,352.6,deg,86,d4SigUU,0.032264,nb GeV^-4,0.0022977,0.010721,CLAS,e-,10.6,p,0.938272088
0.307,-0.493,2.881,7.4,deg,87,d4SigUU,0.023416,nb GeV^-4,0.0019706,0.008036,CLAS,e-,10.6,p,0.938272088
0.307,-0.493,2.881,22.2,deg,87,d4SigUU,0.018324,nb GeV^-4,0.0018021,0.006125,CLAS,e-,10.6,p,0.938272088
0.307,-0.493,2.881,37.2,deg,87,d4SigUU,0.016478,nb GeV^-4,0.0019131,0.0057528,CLAS,e-,10.6,p,0.938272088
0.307,-0.493,2.881,59,deg,87,d4SigUU,0.010771,nb GeV^-4,0.0012742,0.0036631,CLAS,e-,10.6,p,0.938272088
0.307,-0.493,2.881,119.7,deg,87,d4SigUU,0.0055869,nb GeV^-4,0.00089631,0.0019605,CLAS,e-,10.6,p,0.938272088
0.307,-0.493,2.881,142.5,deg,87,d4SigUU,0.0049398,nb GeV^-4,0.00073715,0.0016676,CLAS,e-,10.6,p,0.938272088
0.307,-0.493,2.881,180,deg,87,d4SigUU,0.0041826,nb GeV^-4,0.00056011,0.0013704,CLAS,e-,10.6,p,0.938272088
0.307,-0.493,2.881,210.1,deg,87,d4SigUU,0.0053569,nb GeV^-4,0.00082521,0.0017386,CLAS,e-,10.6,p,0.938272088
0.307,-0.493,2.881,240.3,deg,87,d4SigUU,0.0038728,nb GeV^-4,0.00085413,0.001463,CLAS,e-,10.6,p,0.938272088
0.307,-0.493,2.881,279,deg,87,d4SigUU,0.0057354,nb GeV^-4,0.0019884,0.0023787,CLAS,e-,10.6,p,0.938272088
0.307,-0.493,2.881,325.2,deg,87,d4SigUU,0.016765,nb GeV^-4,0.0024013,0.0059385,CLAS,e-,10.6,p,0.938272088
0.307,-0.493,2.881,352.6,deg,87,d4SigUU,0.022237,nb GeV^-4,0.0020378,0.0077616,CLAS,e-,10.6,p,0.938272088
0.307,-0.695,2.877,7.3,deg,88,d4SigUU,0.018074,nb GeV^-4,0.0021201,0.0061001,CLAS,e-,10.6,p,0.938272088
0.307,-0.695,2.877,22.1,deg,88,d4SigUU,0.011955,nb GeV^-4,0.0028269,0.004102,CLAS,e-,10.6,p,0.938272088
0.307,-0.695,2.877,43.5,deg,88,d4SigUU,0.010062,nb GeV^-4,0.0026293,0.003907,CLAS,e-,10.6,p,0.938272088
0.307,-0.695,2.877,74.2,deg,88,d4SigUU,0.0045907,nb GeV^-4,0.0016045,0.0019082,CLAS,e-,10.6,p,0.938272088
0.307,-0.695,2.877,104.6,deg,88,d4SigUU,0.0022097,nb GeV^-4,0.0008486,0.00092814,CLAS,e-,10.6,p,0.938272088
0.307,-0.695,2.877,127.5,deg,88,d4SigUU,0.0037276,nb GeV^-4,0.0010377,0.001245,CLAS,e-,10.6,p,0.938272088
0.307,-0.695,2.877,142.5,deg,88,d4SigUU,0.0032905,nb GeV^-4,0.00057418,0.0013241,CLAS,e-,10.6,p,0.938272088
0.307,-0.695,2.877,157.5,deg,88,d4SigUU,0.0028464,nb GeV^-4,0.00052751,0.0010355,CLAS,e-,10.6,p,0.938272088
0.307,-0.695,2.877,180,deg,88,d4SigUU,0.0022273,nb GeV^-4,0.00042749,0.00073064,CLAS,e-,10.6,p,0.938272088
0.307,-0.695,2.877,202.5,deg,88,d4SigUU,0.0029489,nb GeV^-4,0.00058656,0.00098494,CLAS,e-,10.6,p,0.938272088
0.307,-0.695,2.877,316.5,deg,88,d4SigUU,0.0091761,nb GeV^-4,0.0018771,0.0037745,CLAS,e-,10.6,p,0.938272088
0.307,-0.695,2.877,346.4,deg,88,d4SigUU,0.018473,nb GeV^-4,0.0022572,0.0071335,CLAS,e-,10.6,p,0.938272088
0.307,-0.897,2.872,12.6,deg,89,d4SigUU,0.012902,nb GeV^-4,0.0015376,0.004755,CLAS,e-,10.6,p,0.938272088
0.307,-0.897,2.872,164.9,deg,89,d4SigUU,0.0013029,nb GeV^-4,0.00034619,0.00051107,CLAS,e-,10.6,p,0.938272088
0.307,-0.897,2.872,285.8,deg,89,d4SigUU,0.0035484,nb GeV^-4,0.00077847,0.0013527,CLAS,e-,10.6,p,0.938272088
0.307,-0.897,2.872,316.9,deg,89,d4SigUU,0.0033709,nb GeV^-4,0.00078098,0.0012232,CLAS,e-,10.6,p,0.938272088
0.307,-0.897,2.872,347.3,deg,89,d4SigUU,0.015678,nb GeV^-4,0.0016695,0.0051821,CLAS,e-,10.6,p,0.938272088
0.303,-0.318,3.829,7.4,deg,90,d4SigUU,0.033142,nb GeV^-4,0.0023872,0.010967,CLAS,e-,10.6,p,0.938272088
0.303,-0.318,3.829,22.3,deg,90,d4SigUU,0.02778,nb GeV^-4,0.0019869,0.0094216,CLAS,e-,10.6,p,0.938272088
0.303,-0.318,3.829,37.2,deg,90,d4SigUU,0.025997,nb GeV^-4,0.0020822,0.0089921,CLAS,e-,10.6,p,0.938272088
0.303,-0.318,3.829,52.2,deg,90,d4SigUU,0.017493,nb GeV^-4,0.0020185,0.0058957,CLAS,e-,10.6,p,0.938272088
0.303,-0.318,3.829,67.2,deg,90,d4SigUU,0.012005,nb GeV^-4,0.0019553,0.0044841,CLAS,e-,10.6,p,0.938272088
0.303,-0.318,3.829,82.3,deg,90,d4SigUU,0.0083377,nb GeV^-4,0.0016423,0.0031213,CLAS,e-,10.6,p,0.938272088
0.303,-0.318,3.829,104.3,deg,90,d4SigUU,0.0087761,nb GeV^-4,0.0013173,0.0030707,CLAS,e-,10.6,p,0.938272088
0.303,-0.318,3.829,127.4,deg,90,d4SigUU,0.0066608,nb GeV^-4,0.001104,0.0021812,CLAS,e-,10.6,p,0.938272088
0.303,-0.318,3.829,142.4,deg,90,d4SigUU,0.0070679,nb GeV^-4,0.0011995,0.0023406,CLAS,e-,10.6,p,0.938272088
0.303,-0.318,3.829,157.5,deg,90,d4SigUU,0.0064936,nb GeV^-4,0.001531,0.0021107,CLAS,e-,10.6,p,0.938272088
0.303,-0.318,3.829,172.5,deg,90,d4SigUU,0.0064315,nb GeV^-4,0.0010005,0.0020675,CLAS,e-,10.6,p,0.938272088
0.303,-0.318,3.829,187.5,deg,90,d4SigUU,0.0061301,nb GeV^-4,0.0010147,0.0021479,CLAS,e-,10.6,p,0.938272088
0.303,-0.318,3.829,210.3,deg,90,d4SigUU,0.0056534,nb GeV^-4,0.0011331,0.001813,CLAS,e-,10.6,p,0.938272088
0.303,-0.318,3.829,232.6,deg,90,d4SigUU,0.0083586,nb GeV^-4,0.001661,0.0030274,CLAS,e-,10.6,p,0.938272088
0.303,-0.318,3.829,264.2,deg,90,d4SigUU,0.0048172,nb GeV^-4,0.0014753,0.0016097,CLAS,e-,10.6,p,0.938272088
0.303,-0.318,3.829,309.9,deg,90,d4SigUU,0.020418,nb GeV^-4,0.0027001,0.0072124,CLAS,e-,10.6,p,0.938272088
0.303,-0.318,3.829,337.7,deg,90,d4SigUU,0.038327,nb GeV^-4,0.0033266,0.013332,CLAS,e-,10.6,p,0.938272088
0.303,-0.318,3.829,352.6,deg,90,d4SigUU,0.033971,nb GeV^-4,0.0023735,0.011322,CLAS,e-,10.6,p,0.938272088
0.303,-0.492,3.826,7.3,deg,91,d4SigUU,0.026986,nb GeV^-4,0.0016679,0.008739,CLAS,e-,10.6,p,0.938272088
0.303,-0.492,3.826,22.2,deg,91,d4SigUU,0.022251,nb GeV^-4,0.00143,0.0073338,CLAS,e-,10.6,p,0.938272088
0.303,-0.492,3.826,37.1,deg,91,d4SigUU,0.016446,nb GeV^-4,0.0014239,0.0055589,CLAS,e-,10.6,p,0.938272088
0.303,-0.492,3.826,52.2,deg,91,d4SigUU,0.011112,nb GeV^-4,0.0014527,0.0036714,CLAS,e-,10.6,p,0.938272088
0.303,-0.492,3.826,67.2,deg,91,d4SigUU,0.0087476,nb GeV^-4,0.001463,0.002973,CLAS,e-,10.6,p,0.938272088
0.303,-0.492,3.826,82.3,deg,91,d4SigUU,0.0049748,nb GeV^-4,0.00092484,0.0017122,CLAS,e-,10.6,p,0.938272088
0.303,-0.492,3.826,104.3,deg,91,d4SigUU,0.0050823,nb GeV^-4,0.00075044,0.0020688,CLAS,e-,10.6,p,0.938272088
0.303,-0.492,3.826,127.4,deg,91,d4SigUU,0.0027103,nb GeV^-4,0.0005268,0.00099783,CLAS,e-,10.6,p,0.938272088
0.303,-0.492,3.826,142.5,deg,91,d4SigUU,0.0037595,nb GeV^-4,0.00048702,0.00121,CLAS,e-,10.6,p,0.938272088
0.303,-0.492,3.826,157.5,deg,91,d4SigUU,0.0039348,nb GeV^-4,0.00062187,0.0012672,CLAS,e-,10.6,p,0.938272088
0.303,-0.492,3.826,172.5,deg,91,d4SigUU,0.0023103,nb GeV^-4,0.00048695,0.00075013,CLAS,e-,10.6,p,0.938272088
0.303,-0.492,3.826,187.5,deg,91,d4SigUU,0.0028243,nb GeV^-4,0.00041334,0.00092638,CLAS,e-,10.6,p,0.938272088
0.303,-0.492,3.826,202.5,deg,91,d4SigUU,0.0034955,nb GeV^-4,0.00057089,0.0011898,CLAS,e-,10.6,p,0.938272088
0.303,-0.492,3.826,255.7,deg,91,d4SigUU,0.0027348,nb GeV^-4,0.00081144,0.00095318,CLAS,e-,10.6,p,0.938272088
0.303,-0.492,3.826,286.1,deg,91,d4SigUU,0.006778,nb GeV^-4,0.0011209,0.0026285,CLAS,e-,10.6,p,0.938272088
0.303,-0.492,3.826,316.6,deg,91,d4SigUU,0.013057,nb GeV^-4,0.0016806,0.0044891,CLAS,e-,10.6,p,0.938272088
0.303,-0.492,3.826,337.8,deg,91,d4SigUU,0.025937,nb GeV^-4,0.0020469,0.0087085,CLAS,e-,10.6,p,0.938272088
0.303,-0.492,3.826,352.7,deg,91,d4SigUU,0.029084,nb GeV^-4,0.0017551,0.0096989,CLAS,e-,10.6,p,0.938272088
0.303,-0.695,3.826,7.2,deg,92,d4SigUU,0.01751,nb GeV^-4,0.0012918,0.0058604,CLAS,e-,10.6,p,0.938272088
0.303,-0.695,3.826,21.9,deg,92,d4SigUU,0.016108,nb GeV^-4,0.00134,0.0053915,CLAS,e-,10.6,p,0.938272088
0.303,-0.695,3.826,43,deg,92,d4SigUU,0.0081033,nb GeV^-4,0.0010868,0.0029241,CLAS,e-,10.6,p,0.938272088
0.303,-0.695,3.826,104.4,deg,92,d4SigUU,0.002165,nb GeV^-4,0.00056892,0.0010083,CLAS,e-,10.6,p,0.938272088
0.303,-0.695,3.826,134.7,deg,92,d4SigUU,0.0013187,nb GeV^-4,0.00023707,0.00060371,CLAS,e-,10.6,p,0.938272088
0.303,-0.695,3.826,164.9,deg,92,d4SigUU,0.0010638,nb GeV^-4,0.00021472,0.00034765,CLAS,e-,10.6,p,0.938272088
0.303,-0.695,3.826,187.5,deg,92,d4SigUU,0.00084953,nb GeV^-4,0.00024125,0.00037108,CLAS,e-,10.6,p,0.938272088
0.303,-0.695,3.826,210.2,deg,92,d4SigUU,0.0012043,nb GeV^-4,0.00025794,0.00040259,CLAS,e-,10.6,p,0.938272088
0.303,-0.695,3.826,240.4,deg,92,d4SigUU,0.0014059,nb GeV^-4,0.0005163,0.00051295,CLAS,e-,10.6,p,0.938272088
0.303,-0.695,3.826,301.5,deg,92,d4SigUU,0.0057828,nb GeV^-4,0.00073572,0.0021607,CLAS,e-,10.6,p,0.938272088
0.303,-0.695,3.826,323,deg,92,d4SigUU,0.0074946,nb GeV^-4,0.0012996,0.0024739,CLAS,e-,10.6,p,0.938272088
0.303,-0.695,3.826,338.1,deg,92,d4SigUU,0.016065,nb GeV^-4,0.0013136,0.0053737,CLAS,e-,10.6,p,0.938272088
0.303,-0.695,3.826,352.8,deg,92,d4SigUU,0.023224,nb GeV^-4,0.0015886,0.011277,CLAS,e-,10.6,p,0.938272088
0.301,-0.898,3.836,6.8,deg,93,d4SigUU,0.021,nb GeV^-4,0.0018846,0.0071065,CLAS,e-,10.6,p,0.938272088
0.301,-0.898,3.836,27,deg,93,d4SigUU,0.010488,nb GeV^-4,0.00099709,0.0035579,CLAS,e-,10.6,p,0.938272088
0.301,-0.898,3.836,126.8,deg,93,d4SigUU,0.0010265,nb GeV^-4,0.00020418,0.00037792,CLAS,e-,10.6,p,0.938272088
0.301,-0.898,3.836,164.9,deg,93,d4SigUU,0.00084263,nb GeV^-4,0.00017528,0.00028261,CLAS,e-,10.6,p,0.938272088
0.301,-0.898,3.836,195.1,deg,93,d4SigUU,0.00069148,nb GeV^-4,0.00015368,0.00030541,CLAS,e-,10.6,p,0.938272088
0.301,-0.898,3.836,225.2,deg,93,d4SigUU,0.0011398,nb GeV^-4,0.00033281,0.00051969,CLAS,e-,10.6,p,0.938272088
0.301,-0.898,3.836,255.5,deg,93,d4SigUU,0.0017549,nb GeV^-4,0.00050083,0.00067837,CLAS,e-,10.6,p,0.938272088
0.301,-0.898,3.836,317.3,deg,93,d4SigUU,0.0048511,nb GeV^-4,0.00062997,0.0017749,CLAS,e-,10.6,p,0.938272088
0.301,-0.898,3.836,338.3,deg,93,d4SigUU,0.012276,nb GeV^-4,0.0010786,0.0040273,CLAS,e-,10.6,p,0.938272088
0.301,-0.898,3.836,353.2,deg,93,d4SigUU,0.018245,nb GeV^-4,0.0015235,0.0060844,CLAS,e-,10.6,p,0.938272088
0.314,-0.318,4.856,7.4,deg,94,d4SigUU,0.045109,nb GeV^-4,0.0041876,0.016541,CLAS,e-,10.6,p,0.938272088
0.314,-0.318,4.856,22.2,deg,94,d4SigUU,0.042281,nb GeV^-4,0.0042551,0.013857,CLAS,e-,10.6,p,0.938272088
0.314,-0.318,4.856,43.8,deg,94,d4SigUU,0.030405,nb GeV^-4,0.0039585,0.010373,CLAS,e-,10.6,p,0.938272088
0.314,-0.318,4.856,73.9,deg,94,d4SigUU,0.0122,nb GeV^-4,0.0025832,0.0050711,CLAS,e-,10.6,p,0.938272088
0.314,-0.318,4.856,104.2,deg,94,d4SigUU,0.0127,nb GeV^-4,0.0023753,0.0047259,CLAS,e-,10.6,p,0.938272088
0.314,-0.318,4.856,134.6,deg,94,d4SigUU,0.010495,nb GeV^-4,0.0019268,0.0037083,CLAS,e-,10.6,p,0.938272088
0.314,-0.318,4.856,164.8,deg,94,d4SigUU,0.0057036,nb GeV^-4,0.0011342,0.0018256,CLAS,e-,10.6,p,0.938272088
0.314,-0.318,4.856,195.2,deg,94,d4SigUU,0.0077188,nb GeV^-4,0.0014124,0.0025116,CLAS,e-,10.6,p,0.938272088
0.314,-0.318,4.856,233.7,deg,94,d4SigUU,0.0061377,nb GeV^-4,0.0015558,0.0027369,CLAS,e-,10.6,p,0.938272088
0.314,-0.318,4.856,316.2,deg,94,d4SigUU,0.039061,nb GeV^-4,0.0060857,0.014681,CLAS,e-,10.6,p,0.938272088
0.314,-0.318,4.856,337.7,deg,94,d4SigUU,0.042416,nb GeV^-4,0.0043714,0.013969,CLAS,e-,10.6,p,0.938272088
0.314,-0.318,4.856,352.6,deg,94,d4SigUU,0.052635,nb GeV^-4,0.0044556,0.017902,CLAS,e-,10.6,p,0.938272088
0.313,-0.492,4.854,7.3,deg,95,d4SigUU,0.038249,nb GeV^-4,0.0024327,0.012378,CLAS,e-,10.6,p,0.938272088
0.313,-0.492,4.854,22.1,deg,95,d4SigUU,0.02984,nb GeV^-4,0.0020905,0.0097941,CLAS,e-,10.6,p,0.938272088
0.313,-0.492,4.854,37,deg,95,d4SigUU,0.024531,nb GeV^-4,0.002294,0.0087819,CLAS,e-,10.6,p,0.938272088
0.313,-0.492,4.854,58.4,deg,95,d4SigUU,0.0086465,nb GeV^-4,0.0016115,0.0033633,CLAS,e-,10.6,p,0.938272088
0.313,-0.492,4.854,119.4,deg,95,d4SigUU,0.0036344,nb GeV^-4,0.00061543,0.0011817,CLAS,e-,10.6,p,0.938272088
0.313,-0.492,4.854,149.7,deg,95,d4SigUU,0.0032362,nb GeV^-4,0.00053279,0.0010859,CLAS,e-,10.6,p,0.938272088
0.313,-0.492,4.854,180,deg,95,d4SigUU,0.0021057,nb GeV^-4,0.00039628,0.00087713,CLAS,e-,10.6,p,0.938272088
0.313,-0.492,4.854,210.3,deg,95,d4SigUU,0.0025524,nb GeV^-4,0.00062534,0.00089836,CLAS,e-,10.6,p,0.938272088
0.313,-0.492,4.854,249.2,deg,95,d4SigUU,0.0028752,nb GeV^-4,0.00082061,0.0012568,CLAS,e-,10.6,p,0.938272088
0.313,-0.492,4.854,286.3,deg,95,d4SigUU,0.0078063,nb GeV^-4,0.0016367,0.0034008,CLAS,e-,10.6,p,0.938272088
0.313,-0.492,4.854,316.8,deg,95,d4SigUU,0.017369,nb GeV^-4,0.0017432,0.0057261,CLAS,e-,10.6,p,0.938272088
0.313,-0.492,4.854,338,deg,95,d4SigUU,0.03017,nb GeV^-4,0.0020745,0.010115,CLAS,e-,10.6,p,0.938272088
0.313,-0.492,4.854,352.7,deg,95,d4SigUU,0.040165,nb GeV^-4,0.0025293,0.013509,CLAS,e-,10.6,p,0.938272088
0.395,-0.322,2.199,14.9,deg,96,d4SigUU,0.017268,nb GeV^-4,0.0029487,0.0076428,CLAS,e-,10.6,p,0.938272088
0.395,-0.322,2.199,44.8,deg,96,d4SigUU,0.010158,nb GeV^-4,0.0026107,0.0047724,CLAS,e-,10.6,p,0.938272088
0.395,-0.322,2.199,74.8,deg,96,d4SigUU,0.012887,nb GeV^-4,0.0044293,0.0050292,CLAS,e-,10.6,p,0.938272088
0.395,-0.322,2.199,247.5,deg,96,d4SigUU,0.019995,nb GeV^-4,0.0060963,0.0070095,CLAS,e-,10.6,p,0.938272088
0.395,-0.322,2.199,262.5,deg,96,d4SigUU,0.015073,nb GeV^-4,0.0051794,0.006722,CLAS,e-,10.6,p,0.938272088
0.395,-0.322,2.199,292.8,deg,96,d4SigUU,0.010682,nb GeV^-4,0.0039407,0.0041024,CLAS,e-,10.6,p,0.938272088
0.395,-0.322,2.199,337.6,deg,96,d4SigUU,0.012051,nb GeV^-4,0.0029671,0.0045495,CLAS,e-,10.6,p,0.938272088
0.395,-0.322,2.199,352.5,deg,96,d4SigUU,0.014134,nb GeV^-4,0.0031694,0.0053744,CLAS,e-,10.6,p,0.938272088
0.396,-0.495,2.198,7.5,deg,97,d4SigUU,0.013535,nb GeV^-4,0.0031159,0.0055761,CLAS,e-,10.6,p,0.938272088
0.396,-0.495,2.198,22.4,deg,97,d4SigUU,0.015167,nb GeV^-4,0.0035579,0.005633,CLAS,e-,10.6,p,0.938272088
0.396,-0.495,2.198,44.7,deg,97,d4SigUU,0.007193,nb GeV^-4,0.0018378,0.0030094,CLAS,e-,10.6,p,0.938272088
0.396,-0.495,2.198,127.5,deg,97,d4SigUU,0.016196,nb GeV^-4,0.0040958,0.0056125,CLAS,e-,10.6,p,0.938272088
0.396,-0.495,2.198,150,deg,97,d4SigUU,0.015193,nb GeV^-4,0.0044185,0.0053372,CLAS,e-,10.6,p,0.938272088
0.396,-0.495,2.198,337.6,deg,97,d4SigUU,0.013516,nb GeV^-4,0.0032027,0.0065428,CLAS,e-,10.6,p,0.938272088
0.396,-0.495,2.198,352.5,deg,97,d4SigUU,0.013563,nb GeV^-4,0.0027346,0.0050284,CLAS,e-,10.6,p,0.938272088
0.396,-0.696,2.195,14.4,deg,98,d4SigUU,0.00888,nb GeV^-4,0.0025192,0.0037448,CLAS,e-,10.6,p,0.938272088
0.396,-0.696,2.195,104.9,deg,98,d4SigUU,0.0053629,nb GeV^-4,0.0021209,0.0024994,CLAS,e-,10.6,p,0.938272088
0.396,-0.696,2.195,150,deg,98,d4SigUU,0.019048,nb GeV^-4,0.0055642,0.0069073,CLAS,e-,10.6,p,0.938272088
0.396,-0.898,2.193,134.9,deg,99,d4SigUU,0.014272,nb GeV^-4,0.0035779,0.0068811,CLAS,e-,10.6,p,0.938272088
0.398,-0.321,2.869,7.5,deg,100,d4SigUU,0.0094501,nb GeV^-4,0.0017397,0.0033596,CLAS,e-,10.6,p,0.938272088
0.398,-0.321,2.869,22.4,deg,100,d4SigUU,0.0098058,nb GeV^-4,0.0017845,0.0038975,CLAS,e-,10.6,p,0.938272088
0.398,-0.321,2.869,37.4,deg,100,d4SigUU,0.0090074,nb GeV^-4,0.0018428,0.0031567,CLAS,e-,10.6,p,0.938272088
0.398,-0.321,2.869,52.4,deg,100,d4SigUU,0.0057677,nb GeV^-4,0.0020705,0.0024156,CLAS,e-,10.6,p,0.938272088
0.398,-0.321,2.869,67.4,deg,100,d4SigUU,0.007518,nb GeV^-4,0.0025276,0.0027944,CLAS,e-,10.6,p,0.938272088
0.398,-0.321,2.869,82.4,deg,100,d4SigUU,0.0075144,nb GeV^-4,0.0018245,0.0025169,CLAS,e-,10.6,p,0.938272088
0.398,-0.321,2.869,97.4,deg,100,d4SigUU,0.0066243,nb GeV^-4,0.0015616,0.0022889,CLAS,e-,10.6,p,0.938272088
0.398,-0.321,2.869,112.5,deg,100,d4SigUU,0.0041479,nb GeV^-4,0.0016166,0.0015132,CLAS,e-,10.6,p,0.938272088
0.398,-0.321,2.869,142.3,deg,100,d4SigUU,0.0061169,nb GeV^-4,0.0016866,0.0019561,CLAS,e-,10.6,p,0.938272088
0.398,-0.321,2.869,210.1,deg,100,d4SigUU,0.0064617,nb GeV^-4,0.0017998,0.0021303,CLAS,e-,10.6,p,0.938272088
0.398,-0.321,2.869,247.6,deg,100,d4SigUU,0.0069616,nb GeV^-4,0.0022778,0.0025159,CLAS,e-,10.6,p,0.938272088
0.398,-0.321,2.869,262.5,deg,100,d4SigUU,0.0072535,nb GeV^-4,0.0021837,0.00265,CLAS,e-,10.6,p,0.938272088
0.398,-0.321,2.869,277.5,deg,100,d4SigUU,0.0107,nb GeV^-4,0.0025853,0.0036205,CLAS,e-,10.6,p,0.938272088
0.398,-0.321,2.869,337.6,deg,100,d4SigUU,0.010119,nb GeV^-4,0.0016844,0.0036764,CLAS,e-,10.6,p,0.938272088
0.398,-0.321,2.869,352.5,deg,100,d4SigUU,0.0080085,nb GeV^-4,0.0014103,0.0027963,CLAS,e-,10.6,p,0.938272088
