,xB,t,Q2,phi,bin,deg/rad,obs,value,units,stat_u,syst_u,col,lepton,E_lepton,hadron,E_hadron
1657,0.275,-0.153,2.416,247.7,90,deg,d4SigUU,0.117382,nb GeV^-4,0.00940065,0.0137653,CLAS,e-,5.88,p,0.938272088
1658,0.275,-0.153,2.415,262.8,90,deg,d4SigUU,0.184504,nb GeV^-4,0.0109103,0.0126712,CLAS,e-,5.88,p,0.938272088
1659,0.275,-0.154,2.414,277.8,90,deg,d4SigUU,0.226507,nb GeV^-4,0.0140914,0.0166895,CLAS,e-,5.88,p,0.938272088
1660,0.274,-0.154,2.414,292.8,90,deg,d4SigUU,0.309027,nb GeV^-4,0.0190928,0.0373774,CLAS,e-,5.88,p,0.938272088
1661,0.274,-0.154,2.414,307.8,90,deg,d4SigUU,0.368235,nb GeV^-4,0.0183004,0.034302,CLAS,e-,5.88,p,0.938272088
1662,0.274,-0.155,2.415,322.8,90,deg,d4SigUU,0.519234,nb GeV^-4,0.0217531,0.0320229,CLAS,e-,5.88,p,0.938272088
1663,0.274,-0.154,2.402,337.6,90,deg,d4SigUU,0.626799,nb GeV^-4,0.0256124,0.0368709,CLAS,e-,5.88,p,0.938272088
1664,0.275,-0.154,2.387,352.5,90,deg,d4SigUU,0.678015,nb GeV^-4,0.0309115,0.0409828,CLAS,e-,5.88,p,0.938272088
1665,0.275,-0.203,2.328,7.6,91,deg,d4SigUU,1.39607,nb GeV^-4,0.0539091,0.101643,CLAS,e-,5.88,p,0.938272088
1666,0.275,-0.204,2.365,22.6,91,deg,d4SigUU,0.485701,nb GeV^-4,0.0350956,0.0315053,CLAS,e-,5.88,p,0.938272088
1667,0.275,-0.204,2.406,37.4,91,deg,d4SigUU,0.494651,nb GeV^-4,0.0226039,0.0306267,CLAS,e-,5.88,p,0.938272088
1668,0.274,-0.204,2.415,52.1,91,deg,d4SigUU,0.392668,nb GeV^-4,0.0184351,0.0283315,CLAS,e-,5.88,p,0.938272088
1669,0.275,-0.204,2.414,67.1,91,deg,d4SigUU,0.267465,nb GeV^-4,0.0164855,0.0169501,CLAS,e-,5.88,p,0.938272088
1670,0.275,-0.204,2.414,82.1,91,deg,d4SigUU,0.223438,nb GeV^-4,0.016423,0.0152117,CLAS,e-,5.88,p,0.938272088
1671,0.275,-0.203,2.414,97.2,91,deg,d4SigUU,0.125046,nb GeV^-4,0.00928525,0.0126015,CLAS,e-,5.88,p,0.938272088
1672,0.275,-0.203,2.415,112.2,91,deg,d4SigUU,0.0980399,nb GeV^-4,0.00756768,0.00706217,CLAS,e-,5.88,p,0.938272088
1673,0.275,-0.203,2.416,127.3,91,deg,d4SigUU,0.0989442,nb GeV^-4,0.0105942,0.006557,CLAS,e-,5.88,p,0.938272088
1674,0.275,-0.203,2.418,172.5,91,deg,d4SigUU,0.0558291,nb GeV^-4,0.00739525,0.0102657,CLAS,e-,5.88,p,0.938272088
1675,0.275,-0.203,2.418,202.6,91,deg,d4SigUU,0.0837863,nb GeV^-4,0.0108713,0.00955495,CLAS,e-,5.88,p,0.938272088
1676,0.275,-0.203,2.417,217.7,91,deg,d4SigUU,0.109148,nb GeV^-4,0.0117255,0.00981205,CLAS,e-,5.88,p,0.938272088
1677,0.275,-0.203,2.416,232.7,91,deg,d4SigUU,0.0795282,nb GeV^-4,0.00929097,0.00882806,CLAS,e-,5.88,p,0.938272088
1678,0.275,-0.203,2.415,247.8,91,deg,d4SigUU,0.118057,nb GeV^-4,0.0114424,0.00907024,CLAS,e-,5.88,p,0.938272088
1679,0.275,-0.203,2.414,262.8,91,deg,d4SigUU,0.170957,nb GeV^-4,0.0124101,0.0110782,CLAS,e-,5.88,p,0.938272088
1680,0.275,-0.204,2.414,277.9,91,deg,d4SigUU,0.243436,nb GeV^-4,0.0163645,0.015892,CLAS,e-,5.88,p,0.938272088
1681,0.275,-0.204,2.414,292.9,91,deg,d4SigUU,0.239176,nb GeV^-4,0.0143394,0.0171724,CLAS,e-,5.88,p,0.938272088
1682,0.274,-0.204,2.415,307.9,91,deg,d4SigUU,0.364405,nb GeV^-4,0.0185396,0.0221252,CLAS,e-,5.88,p,0.938272088
1683,0.275,-0.204,2.406,322.6,91,deg,d4SigUU,0.485719,nb GeV^-4,0.02149,0.0288671,CLAS,e-,5.88,p,0.938272088
1684,0.275,-0.204,2.365,337.4,91,deg,d4SigUU,0.502653,nb GeV^-4,0.0289102,0.0332668,CLAS,e-,5.88,p,0.938272088
1685,0.275,-0.203,2.328,352.4,91,deg,d4SigUU,1.33047,nb GeV^-4,0.0450738,0.0789589,CLAS,e-,5.88,p,0.938272088
1686,0.275,-0.262,2.316,22.7,92,deg,d4SigUU,0.69735,nb GeV^-4,0.0368024,0.0711954,CLAS,e-,5.88,p,0.938272088
1687,0.275,-0.263,2.392,37.5,92,deg,d4SigUU,0.452221,nb GeV^-4,0.0182436,0.028225,CLAS,e-,5.88,p,0.938272088
1688,0.275,-0.263,2.414,51.9,92,deg,d4SigUU,0.239856,nb GeV^-4,0.00942696,0.0153783,CLAS,e-,5.88,p,0.938272088
1689,0.275,-0.263,2.413,67,92,deg,d4SigUU,0.171978,nb GeV^-4,0.00967321,0.0118824,CLAS,e-,5.88,p,0.938272088
1690,0.275,-0.262,2.413,82.1,92,deg,d4SigUU,0.140119,nb GeV^-4,0.010972,0.00928318,CLAS,e-,5.88,p,0.938272088
1691,0.275,-0.262,2.414,97.2,92,deg,d4SigUU,0.0997873,nb GeV^-4,0.00754666,0.00813126,CLAS,e-,5.88,p,0.938272088
1692,0.275,-0.262,2.415,112.2,92,deg,d4SigUU,0.0697123,nb GeV^-4,0.00559585,0.00540456,CLAS,e-,5.88,p,0.938272088
1693,0.275,-0.262,2.415,127.3,92,deg,d4SigUU,0.0701945,nb GeV^-4,0.00756244,0.00502999,CLAS,e-,5.88,p,0.938272088
1694,0.275,-0.262,2.416,142.3,92,deg,d4SigUU,0.0378095,nb GeV^-4,0.00595405,0.00517789,CLAS,e-,5.88,p,0.938272088
1695,0.275,-0.262,2.417,157.4,92,deg,d4SigUU,0.0360454,nb GeV^-4,0.00447685,0.00278371,CLAS,e-,5.88,p,0.938272088
1696,0.275,-0.262,2.417,172.5,92,deg,d4SigUU,0.0356857,nb GeV^-4,0.00585746,0.00286578,CLAS,e-,5.88,p,0.938272088
1697,0.275,-0.262,2.417,187.5,92,deg,d4SigUU,0.0367959,nb GeV^-4,0.00573156,0.00311695,CLAS,e-,5.88,p,0.938272088
1698,0.275,-0.262,2.417,202.6,92,deg,d4SigUU,0.0448416,nb GeV^-4,0.00581483,0.00301386,CLAS,e-,5.88,p,0.938272088
1699,0.275,-0.262,2.416,217.7,92,deg,d4SigUU,0.0400351,nb GeV^-4,0.00399216,0.00421514,CLAS,e-,5.88,p,0.938272088
1700,0.275,-0.262,2.415,232.7,92,deg,d4SigUU,0.0703402,nb GeV^-4,0.00752929,0.00643302,CLAS,e-,5.88,p,0.938272088
1701,0.275,-0.262,2.415,247.8,92,deg,d4SigUU,0.0872864,nb GeV^-4,0.00829814,0.00771986,CLAS,e-,5.88,p,0.938272088
1702,0.275,-0.262,2.414,262.8,92,deg,d4SigUU,0.126341,nb GeV^-4,0.0095038,0.00807599,CLAS,e-,5.88,p,0.938272088
1703,0.275,-0.262,2.413,277.9,92,deg,d4SigUU,0.129019,nb GeV^-4,0.00758378,0.0101591,CLAS,e-,5.88,p,0.938272088
1704,0.275,-0.263,2.413,293,92,deg,d4SigUU,0.181574,nb GeV^-4,0.0100054,0.0149093,CLAS,e-,5.88,p,0.938272088
1705,0.275,-0.263,2.414,308.1,92,deg,d4SigUU,0.314334,nb GeV^-4,0.0157906,0.0233278,CLAS,e-,5.88,p,0.938272088
1706,0.275,-0.263,2.392,322.5,92,deg,d4SigUU,0.417069,nb GeV^-4,0.0171467,0.0285998,CLAS,e-,5.88,p,0.938272088
1707,0.275,-0.262,2.316,337.3,92,deg,d4SigUU,0.63518,nb GeV^-4,0.0293886,0.0538687,CLAS,e-,5.88,p,0.938272088
1708,0.275,-0.342,2.376,37.7,93,deg,d4SigUU,0.361506,nb GeV^-4,0.0157947,0.023371,CLAS,e-,5.88,p,0.938272088
1709,0.275,-0.342,2.412,51.8,93,deg,d4SigUU,0.214862,nb GeV^-4,0.00941541,0.0126578,CLAS,e-,5.88,p,0.938272088
1710,0.275,-0.341,2.411,67,93,deg,d4SigUU,0.101351,nb GeV^-4,0.00597803,0.00695233,CLAS,e-,5.88,p,0.938272088
1711,0.275,-0.341,2.412,82,93,deg,d4SigUU,0.122171,nb GeV^-4,0.0115108,0.00879713,CLAS,e-,5.88,p,0.938272088
1712,0.275,-0.341,2.413,97.1,93,deg,d4SigUU,0.0485046,nb GeV^-4,0.00396918,0.00545174,CLAS,e-,5.88,p,0.938272088
1713,0.275,-0.341,2.414,112.2,93,deg,d4SigUU,0.0463872,nb GeV^-4,0.00418541,0.0058566,CLAS,e-,5.88,p,0.938272088
1714,0.275,-0.341,2.415,127.3,93,deg,d4SigUU,0.0303498,nb GeV^-4,0.00338611,0.00425793,CLAS,e-,5.88,p,0.938272088
1715,0.275,-0.341,2.416,142.3,93,deg,d4SigUU,0.0310515,nb GeV^-4,0.00684025,0.00265958,CLAS,e-,5.88,p,0.938272088
1716,0.275,-0.34,2.416,157.4,93,deg,d4SigUU,0.0279989,nb GeV^-4,0.00468409,0.00270203,CLAS,e-,5.88,p,0.938272088
1717,0.275,-0.34,2.417,172.5,93,deg,d4SigUU,0.0192126,nb GeV^-4,0.00439204,0.00454958,CLAS,e-,5.88,p,0.938272088
1718,0.275,-0.34,2.417,187.5,93,deg,d4SigUU,0.0386124,nb GeV^-4,0.00911746,0.00304953,CLAS,e-,5.88,p,0.938272088
1719,0.275,-0.34,2.416,202.6,93,deg,d4SigUU,0.0368934,nb GeV^-4,0.0061486,0.00474938,CLAS,e-,5.88,p,0.938272088
1720,0.275,-0.341,2.416,217.7,93,deg,d4SigUU,0.0399678,nb GeV^-4,0.0046943,0.00324896,CLAS,e-,5.88,p,0.938272088
1721,0.275,-0.341,2.415,232.7,93,deg,d4SigUU,0.042088,nb GeV^-4,0.00512756,0.00422617,CLAS,e-,5.88,p,0.938272088
1722,0.275,-0.341,2.414,247.8,93,deg,d4SigUU,0.0473841,nb GeV^-4,0.00475487,0.00394424,CLAS,e-,5.88,p,0.938272088
1723,0.275,-0.341,2.413,262.9,93,deg,d4SigUU,0.0697528,nb GeV^-4,0.005858,0.00451446,CLAS,e-,5.88,p,0.938272088
1724,0.275,-0.341,2.412,278,93,deg,d4SigUU,0.0812638,nb GeV^-4,0.00532919,0.00555097,CLAS,e-,5.88,p,0.938272088
1725,0.275,-0.341,2.411,293,93,deg,d4SigUU,0.147617,nb GeV^-4,0.00873251,0.010958,CLAS,e-,5.88,p,0.938272088
1726,0.275,-0.342,2.412,308.2,93,deg,d4SigUU,0.196778,nb GeV^-4,0.009683,0.0148554,CLAS,e-,5.88,p,0.938272088
1727,0.275,-0.342,2.376,322.3,93,deg,d4SigUU,0.313372,nb GeV^-4,0.0139599,0.0327105,CLAS,e-,5.88,p,0.938272088
1728,0.275,-0.45,2.368,37.6,94,deg,d4SigUU,0.204061,nb GeV^-4,0.00920706,0.0121345,CLAS,e-,5.88,p,0.938272088
1729,0.275,-0.448,2.408,51.8,94,deg,d4SigUU,0.104549,nb GeV^-4,0.00452057,0.00646868,CLAS,e-,5.88,p,0.938272088
1730,0.275,-0.448,2.409,66.9,94,deg,d4SigUU,0.0720673,nb GeV^-4,0.00457066,0.00560867,CLAS,e-,5.88,p,0.938272088
1731,0.275,-0.448,2.41,82,94,deg,d4SigUU,0.0631828,nb GeV^-4,0.00577125,0.00453461,CLAS,e-,5.88,p,0.938272088
1732,0.275,-0.447,2.411,97.1,94,deg,d4SigUU,0.046294,nb GeV^-4,0.00453249,0.00293754,CLAS,e-,5.88,p,0.938272088
1733,0.275,-0.447,2.413,112.2,94,deg,d4SigUU,0.0311386,nb GeV^-4,0.0032255,0.00218949,CLAS,e-,5.88,p,0.938272088
1734,0.275,-0.447,2.414,127.3,94,deg,d4SigUU,0.0219457,nb GeV^-4,0.00317051,0.001945,CLAS,e-,5.88,p,0.938272088
1735,0.275,-0.447,2.415,142.3,94,deg,d4SigUU,0.0066821,nb GeV^-4,0.00161529,0.00156127,CLAS,e-,5.88,p,0.938272088
1736,0.275,-0.447,2.416,157.4,94,deg,d4SigUU,0.0107355,nb GeV^-4,0.00219068,0.00138786,CLAS,e-,5.88,p,0.938272088
1737,0.275,-0.447,2.416,172.5,94,deg,d4SigUU,0.0164415,nb GeV^-4,0.00551138,0.00130587,CLAS,e-,5.88,p,0.938272088
1738,0.275,-0.447,2.416,187.5,94,deg,d4SigUU,0.0121001,nb GeV^-4,0.00303723,0.00562889,CLAS,e-,5.88,p,0.938272088
1739,0.275,-0.447,2.416,202.6,94,deg,d4SigUU,0.0304667,nb GeV^-4,0.00805694,0.00236585,CLAS,e-,5.88,p,0.938272088
1740,0.275,-0.447,2.415,217.7,94,deg,d4SigUU,0.0204458,nb GeV^-4,0.00317271,0.00210455,CLAS,e-,5.88,p,0.938272088
1741,0.275,-0.447,2.414,232.7,94,deg,d4SigUU,0.0229968,nb GeV^-4,0.00303235,0.00259283,CLAS,e-,5.88,p,0.938272088
1742,0.275,-0.447,2.413,247.8,94,deg,d4SigUU,0.0252564,nb GeV^-4,0.00332642,0.00264397,CLAS,e-,5.88,p,0.938272088
1743,0.275,-0.447,2.411,262.9,94,deg,d4SigUU,0.0321363,nb GeV^-4,0.00282759,0.0026588,CLAS,e-,5.88,p,0.938272088
1744,0.275,-0.448,2.41,278,94,deg,d4SigUU,0.0613315,nb GeV^-4,0.00439224,0.0037138,CLAS,e-,5.88,p,0.938272088
1745,0.275,-0.448,2.409,293.1,94,deg,d4SigUU,0.0857139,nb GeV^-4,0.00527387,0.00565912,CLAS,e-,5.88,p,0.938272088
1746,0.275,-0.448,2.408,308.2,94,deg,d4SigUU,0.106604,nb GeV^-4,0.00554915,0.00666599,CLAS,e-,5.88,p,0.938272088
1747,0.275,-0.45,2.368,322.4,94,deg,d4SigUU,0.230531,nb GeV^-4,0.0118284,0.054396,CLAS,e-,5.88,p,0.938272088
1748,0.275,-0.609,2.383,37,95,deg,d4SigUU,0.117244,nb GeV^-4,0.00586261,0.00722382,CLAS,e-,5.88,p,0.938272088
1749,0.275,-0.606,2.403,51.7,95,deg,d4SigUU,0.0649193,nb GeV^-4,0.00336502,0.00393297,CLAS,e-,5.88,p,0.938272088
1750,0.275,-0.606,2.405,66.9,95,deg,d4SigUU,0.04108,nb GeV^-4,0.00323748,0.00279918,CLAS,e-,5.88,p,0.938272088
1751,0.275,-0.605,2.408,82,95,deg,d4SigUU,0.0254125,nb GeV^-4,0.00272221,0.00239118,CLAS,e-,5.88,p,0.938272088
1752,0.275,-0.605,2.41,97.1,95,deg,d4SigUU,0.0233915,nb GeV^-4,0.00279742,0.00203316,CLAS,e-,5.88,p,0.938272088
1753,0.275,-0.605,2.412,112.2,95,deg,d4SigUU,0.0145156,nb GeV^-4,0.00196731,0.00090867,CLAS,e-,5.88,p,0.938272088
1754,0.275,-0.605,2.413,127.2,95,deg,d4SigUU,0.00748235,nb GeV^-4,0.00142077,0.00161301,CLAS,e-,5.88,p,0.938272088
1755,0.275,-0.605,2.414,142.3,95,deg,d4SigUU,0.00729963,nb GeV^-4,0.00325271,0.000815791,CLAS,e-,5.88,p,0.938272088
1756,0.275,-0.604,2.416,172.5,95,deg,d4SigUU,0.00149117,nb GeV^-4,0.00119707,8.00000695,CLAS,e-,5.88,p,0.938272088
1757,0.275,-0.605,2.414,217.7,95,deg,d4SigUU,0.0156235,nb GeV^-4,0.00333215,0.00231486,CLAS,e-,5.88,p,0.938272088
1758,0.275,-0.605,2.413,232.8,95,deg,d4SigUU,0.0125076,nb GeV^-4,0.00277774,0.000869002,CLAS,e-,5.88,p,0.938272088
1759,0.275,-0.605,2.412,247.8,95,deg,d4SigUU,0.00972482,nb GeV^-4,0.00162417,0.00196119,CLAS,e-,5.88,p,0.938272088
1760,0.275,-0.605,2.41,262.9,95,deg,d4SigUU,0.0212666,nb GeV^-4,0.0025906,0.0014522,CLAS,e-,5.88,p,0.938272088
1761,0.275,-0.605,2.408,278,95,deg,d4SigUU,0.0235611,nb GeV^-4,0.00201067,0.00177433,CLAS,e-,5.88,p,0.938272088
1762,0.275,-0.606,2.405,293.1,95,deg,d4SigUU,0.0342479,nb GeV^-4,0.00251146,0.00237583,CLAS,e-,5.88,p,0.938272088
1763,0.275,-0.606,2.403,308.3,95,deg,d4SigUU,0.0627761,nb GeV^-4,0.00393169,0.00477418,CLAS,e-,5.88,p,0.938272088
1764,0.275,-0.609,2.383,323,95,deg,d4SigUU,0.111347,nb GeV^-4,0.00634376,0.391895,CLAS,e-,5.88,p,0.938272088
1765,0.275,-0.866,2.389,36.5,96,deg,d4SigUU,0.0368897,nb GeV^-4,0.00204659,0.00224701,CLAS,e-,5.88,p,0.938272088
1766,0.275,-0.868,2.396,51.7,96,deg,d4SigUU,0.0233768,nb GeV^-4,0.00157318,0.00177077,CLAS,e-,5.88,p,0.938272088
1767,0.275,-0.868,2.401,66.8,96,deg,d4SigUU,0.0120655,nb GeV^-4,0.00105885,0.000894594,CLAS,e-,5.88,p,0.938272088
1768,0.275,-0.868,2.406,82,96,deg,d4SigUU,0.00819907,nb GeV^-4,0.00103316,0.00103904,CLAS,e-,5.88,p,0.938272088
1769,0.275,-0.868,2.409,97.1,96,deg,d4SigUU,0.00757153,nb GeV^-4,0.00139707,0.000830758,CLAS,e-,5.88,p,0.938272088
1770,0.275,-0.867,2.411,112.2,96,deg,d4SigUU,0.00462135,nb GeV^-4,0.000902572,0.000741394,CLAS,e-,5.88,p,0.938272088
1771,0.275,-0.867,2.413,127.3,96,deg,d4SigUU,0.00699516,nb GeV^-4,0.00357997,0.000407885,CLAS,e-,5.88,p,0.938272088
1772,0.275,-0.867,2.413,232.7,96,deg,d4SigUU,0.00291,nb GeV^-4,0.00239408,0.00111264,CLAS,e-,5.88,p,0.938272088
1773,0.275,-0.867,2.411,247.8,96,deg,d4SigUU,0.00270316,nb GeV^-4,0.000731276,0.000706222,CLAS,e-,5.88,p,0.938272088
1774,0.275,-0.868,2.406,278,96,deg,d4SigUU,0.00995433,nb GeV^-4,0.00106305,0.000716322,CLAS,e-,5.88,p,0.938272088
1775,0.275,-0.868,2.401,293.2,96,deg,d4SigUU,0.0144442,nb GeV^-4,0.0012326,0.0012248,CLAS,e-,5.88,p,0.938272088
1776,0.275,-0.868,2.396,308.3,96,deg,d4SigUU,0.0218147,nb GeV^-4,0.00175259,0.00162024,CLAS,e-,5.88,p,0.938272088
1777,0.275,-0.866,2.389,323.5,96,deg,d4SigUU,0.0368984,nb GeV^-4,0.00200512,0.00509078,CLAS,e-,5.88,p,0.938272088
1778,0.275,-1.431,2.371,7.6,97,deg,d4SigUU,0.0155838,nb GeV^-4,0.00122291,0.00117742,CLAS,e-,5.88,p,0.938272088
1779,0.275,-1.365,2.366,21.7,97,deg,d4SigUU,0.0135596,nb GeV^-4,0.000984278,0.00083813,CLAS,e-,5.88,p,0.938272088
1780,0.275,-1.379,2.379,36.6,97,deg,d4SigUU,0.00523643,nb GeV^-4,0.000461999,0.000370791,CLAS,e-,5.88,p,0.938272088
1781,0.275,-1.386,2.39,51.7,97,deg,d4SigUU,0.00480659,nb GeV^-4,0.000462492,0.000472894,CLAS,e-,5.88,p,0.938272088
1782,0.275,-1.388,2.397,66.9,97,deg,d4SigUU,0.00342402,nb GeV^-4,0.000483603,0.000319456,CLAS,e-,5.88,p,0.938272088
1783,0.276,-1.389,2.403,82,97,deg,d4SigUU,0.00323385,nb GeV^-4,0.000818993,0.0003245,CLAS,e-,5.88,p,0.938272088
1784,0.276,-1.389,2.409,97.1,97,deg,d4SigUU,0.0014152,nb GeV^-4,0.000980546,8.25197E-05,CLAS,e-,5.88,p,0.938272088
1785,0.276,-1.386,2.413,187.7,97,deg,d4SigUU,0.000381365,nb GeV^-4,0.000339456,2.22372E-05,CLAS,e-,5.88,p,0.938272088
1786,0.274,-1.386,2.416,217.6,97,deg,d4SigUU,0.00454483,nb GeV^-4,0.00347864,0.000265007,CLAS,e-,5.88,p,0.938272088
1787,0.276,-1.389,2.409,262.9,97,deg,d4SigUU,0.0030897,nb GeV^-4,0.00267141,0.000266807,CLAS,e-,5.88,p,0.938272088
1788,0.276,-1.389,2.403,278,97,deg,d4SigUU,0.00347456,nb GeV^-4,0.000937081,0.000366724,CLAS,e-,5.88,p,0.938272088
1789,0.275,-1.388,2.397,293.1,97,deg,d4SigUU,0.00342622,nb GeV^-4,0.000552555,0.000286356,CLAS,e-,5.88,p,0.938272088
1790,0.275,-1.386,2.39,308.3,97,deg,d4SigUU,0.00422921,nb GeV^-4,0.000586762,0.000592498,CLAS,e-,5.88,p,0.938272088
1791,0.275,-1.379,2.379,323.4,97,deg,d4SigUU,0.00731777,nb GeV^-4,0.000638668,0.000530975,CLAS,e-,5.88,p,0.938272088
1792,0.275,-1.365,2.366,338.3,97,deg,d4SigUU,0.0105899,nb GeV^-4,0.000651673,0.00106946,CLAS,e-,5.88,p,0.938272088
1793,0.275,-1.431,2.371,352.4,97,deg,d4SigUU,0.0177189,nb GeV^-4,0.0011645,0.00615318,CLAS,e-,5.88,p,0.938272088
1794,0.301,-0.118,2.143,7.5,98,deg,d4SigUU,0.0671461,nb GeV^-4,0.0114501,0.019342,CLAS,e-,5.88,p,0.938272088
1795,0.301,-0.118,2.143,22.4,98,deg,d4SigUU,0.14948,nb GeV^-4,0.0235329,0.0276929,CLAS,e-,5.88,p,0.938272088
1796,0.301,-0.118,2.144,37.4,98,deg,d4SigUU,0.10614,nb GeV^-4,0.0139559,0.0066702,CLAS,e-,5.88,p,0.938272088
1797,0.301,-0.118,2.145,52.4,98,deg,d4SigUU,0.150504,nb GeV^-4,0.0248152,0.0100485,CLAS,e-,5.88,p,0.938272088
1798,0.301,-0.118,2.145,67.4,98,deg,d4SigUU,0.0859682,nb GeV^-4,0.0146691,0.0132222,CLAS,e-,5.88,p,0.938272088
1799,0.301,-0.118,2.146,82.3,98,deg,d4SigUU,0.0545097,nb GeV^-4,0.0294187,0.00317843,CLAS,e-,5.88,p,0.938272088
1800,0.301,-0.118,2.145,307.6,98,deg,d4SigUU,0.102723,nb GeV^-4,0.0155938,0.0627366,CLAS,e-,5.88,p,0.938272088
1801,0.301,-0.118,2.144,322.6,98,deg,d4SigUU,0.129211,nb GeV^-4,0.016974,0.0144728,CLAS,e-,5.88,p,0.938272088
1802,0.301,-0.118,2.143,337.6,98,deg,d4SigUU,0.180427,nb GeV^-4,0.0205718,0.0349981,CLAS,e-,5.88,p,0.938272088
1803,0.304,-0.156,2.159,7.5,99,deg,d4SigUU,0.253885,nb GeV^-4,0.0183118,0.0171568,CLAS,e-,5.88,p,0.938272088
1804,0.304,-0.155,2.16,22.4,99,deg,d4SigUU,0.192624,nb GeV^-4,0.0132166,0.0147823,CLAS,e-,5.88,p,0.938272088
1805,0.304,-0.155,2.16,37.3,99,deg,d4SigUU,0.211939,nb GeV^-4,0.0145423,0.0155675,CLAS,e-,5.88,p,0.938272088
1806,0.304,-0.155,2.161,52.3,99,deg,d4SigUU,0.135756,nb GeV^-4,0.00886633,0.00927429,CLAS,e-,5.88,p,0.938272088
1807,0.304,-0.154,2.162,67.2,99,deg,d4SigUU,0.0959401,nb GeV^-4,0.00709295,0.00795188,CLAS,e-,5.88,p,0.938272088
1808,0.304,-0.154,2.164,82.2,99,deg,d4SigUU,0.0747864,nb GeV^-4,0.0082939,0.00782848,CLAS,e-,5.88,p,0.938272088
1809,0.304,-0.154,2.165,97.3,99,deg,d4SigUU,0.0673436,nb GeV^-4,0.0123114,0.0103452,CLAS,e-,5.88,p,0.938272088
1810,0.304,-0.153,2.166,112.3,99,deg,d4SigUU,0.0775819,nb GeV^-4,0.0160827,0.0050815,CLAS,e-,5.88,p,0.938272088
1811,0.305,-0.153,2.167,127.3,99,deg,d4SigUU,0.0600209,nb GeV^-4,0.015476,0.00349979,CLAS,e-,5.88,p,0.938272088
1812,0.304,-0.153,2.166,247.7,99,deg,d4SigUU,0.0770722,nb GeV^-4,0.0150158,0.00483836,CLAS,e-,5.88,p,0.938272088
1813,0.304,-0.154,2.165,262.7,99,deg,d4SigUU,0.0486484,nb GeV^-4,0.00673471,0.007677,CLAS,e-,5.88,p,0.938272088
1814,0.304,-0.154,2.164,277.8,99,deg,d4SigUU,0.0759243,nb GeV^-4,0.00855204,0.00636659,CLAS,e-,5.88,p,0.938272088
1815,0.304,-0.154,2.162,292.8,99,deg,d4SigUU,0.110668,nb GeV^-4,0.0112467,0.00803115,CLAS,e-,5.88,p,0.938272088
1816,0.304,-0.155,2.161,307.7,99,deg,d4SigUU,0.149421,nb GeV^-4,0.0107984,0.012031,CLAS,e-,5.88,p,0.938272088
1817,0.304,-0.155,2.16,322.7,99,deg,d4SigUU,0.256522,nb GeV^-4,0.0166754,0.0157527,CLAS,e-,5.88,p,0.938272088
1818,0.304,-0.155,2.16,337.6,99,deg,d4SigUU,0.210197,nb GeV^-4,0.0117513,0.0139216,CLAS,e-,5.88,p,0.938272088
1819,0.304,-0.156,2.159,352.5,99,deg,d4SigUU,0.243103,nb GeV^-4,0.0158237,0.0151316,CLAS,e-,5.88,p,0.938272088
1820,0.304,-0.205,2.161,7.4,100,deg,d4SigUU,0.31394,nb GeV^-4,0.0187762,0.0274799,CLAS,e-,5.88,p,0.938272088
1821,0.304,-0.205,2.162,22.3,100,deg,d4SigUU,0.251665,nb GeV^-4,0.0160065,0.015575,CLAS,e-,5.88,p,0.938272088
1822,0.304,-0.205,2.162,37.2,100,deg,d4SigUU,0.21533,nb GeV^-4,0.0131697,0.0130176,CLAS,e-,5.88,p,0.938272088
1823,0.304,-0.204,2.163,52.2,100,deg,d4SigUU,0.147167,nb GeV^-4,0.00956115,0.00921948,CLAS,e-,5.88,p,0.938272088
1824,0.304,-0.204,2.164,67.2,100,deg,d4SigUU,0.124328,nb GeV^-4,0.0104869,0.00801716,CLAS,e-,5.88,p,0.938272088
1825,0.304,-0.204,2.165,82.2,100,deg,d4SigUU,0.102611,nb GeV^-4,0.0117055,0.00831532,CLAS,e-,5.88,p,0.938272088
1826,0.304,-0.204,2.166,97.2,100,deg,d4SigUU,0.0424981,nb GeV^-4,0.00564556,0.00450689,CLAS,e-,5.88,p,0.938272088
1827,0.305,-0.203,2.167,112.2,100,deg,d4SigUU,0.0419671,nb GeV^-4,0.00787984,0.00383127,CLAS,e-,5.88,p,0.938272088
1828,0.305,-0.203,2.168,127.3,100,deg,d4SigUU,0.0584326,nb GeV^-4,0.0111014,0.00417111,CLAS,e-,5.88,p,0.938272088
1829,0.305,-0.203,2.169,142.3,100,deg,d4SigUU,0.0368848,nb GeV^-4,0.010866,0.00991215,CLAS,e-,5.88,p,0.938272088
1830,0.305,-0.203,2.169,157.4,100,deg,d4SigUU,0.114345,nb GeV^-4,0.0653666,0.0176684,CLAS,e-,5.88,p,0.938272088
1831,0.305,-0.203,2.169,217.7,100,deg,d4SigUU,0.00976522,nb GeV^-4,0.00538566,0.00444597,CLAS,e-,5.88,p,0.938272088
1832,0.305,-0.203,2.168,232.7,100,deg,d4SigUU,0.037736,nb GeV^-4,0.00762742,0.00420458,CLAS,e-,5.88,p,0.938272088
1833,0.305,-0.203,2.167,247.8,100,deg,d4SigUU,0.079854,nb GeV^-4,0.0144979,0.0177899,CLAS,e-,5.88,p,0.938272088
1834,0.304,-0.204,2.166,262.8,100,deg,d4SigUU,0.0784411,nb GeV^-4,0.0088472,0.00486447,CLAS,e-,5.88,p,0.938272088
